branchname,DATE,DAY,HOUR,CKO,RENEW,RETURNS,TOTAL_CKO_RENEW_RETURN,CKO_BORROWERS,RENEW_BORROWERS,CKO_AND_RENEW_BORROWERS
"Atchison Public Library",2023-05-26,Friday,"6:00 - 6:59",0,4,0,4,0,2,2
"Atchison Public Library",2023-05-26,Friday,"9:00 - 9:59",31,0,72,103,5,0,5
"Atchison Public Library",2023-05-26,Friday,"10:00 - 10:59",11,5,80,96,5,2,7
"Atchison Public Library",2023-05-26,Friday,"11:00 - 11:59",17,0,13,30,6,0,6
"Atchison Public Library",2023-05-26,Friday,"12:00 - 12:59",7,6,23,36,4,1,5
"Atchison Public Library",2023-05-26,Friday,"13:00 - 13:59",35,3,33,71,5,2,5
"Atchison Public Library",2023-05-26,Friday,"14:00 - 14:59",9,3,21,33,4,2,6
"Atchison Public Library",2023-05-26,Friday,"15:00 - 15:59",11,0,13,24,6,0,6
"Atchison Public Library",2023-05-26,Friday,"16:00 - 16:59",8,2,6,16,2,1,3
"Atchison Public Library",2023-05-26,Friday,"17:00 - 17:59",2,8,0,10,2,1,3
"Atchison Public Library",2023-05-27,Saturday,"8:00 - 8:59",0,1,96,97,0,1,1
"Atchison Public Library",2023-05-27,Saturday,"9:00 - 9:59",13,2,57,72,5,1,6
"Atchison Public Library",2023-05-27,Saturday,"10:00 - 10:59",36,1,43,80,6,1,6
"Atchison Public Library",2023-05-27,Saturday,"11:00 - 11:59",69,7,59,135,9,2,11
"Atchison Public Library",2023-05-27,Saturday,"12:00 - 12:59",20,2,24,46,4,1,4
"Atchison Public Library",2023-05-27,Saturday,"13:00 - 13:59",30,0,52,82,6,0,6
"Atchison Public Library",2023-05-27,Saturday,"14:00 - 14:59",0,0,1,1,0,0,
"Atchison Public Library",2023-05-27,Saturday,"15:00 - 15:59",0,3,0,3,0,1,1
"Atchison Public Library",2023-05-27,Saturday,"17:00 - 17:59",0,1,0,1,0,1,1
"Atchison Public Library",2023-05-28,Sunday,"10:00 - 10:59",0,4,0,4,0,1,1
"Atchison Public Library",2023-05-28,Sunday,"11:00 - 11:59",0,3,0,3,0,1,1
"Atchison Public Library",2023-05-29,Monday,"11:00 - 11:59",0,56,0,56,0,2,2
"Atchison Public Library",2023-05-29,Monday,"12:00 - 12:59",0,2,0,2,0,1,1
"Atchison Public Library",2023-05-29,Monday,"14:00 - 14:59",0,3,0,3,0,1,1
"Atchison Public Library",2023-05-29,Monday,"15:00 - 15:59",0,1,0,1,0,1,1
"Atchison Public Library",2023-05-29,Monday,"17:00 - 17:59",0,1,0,1,0,1,1
"Atchison Public Library",2023-05-30,Tuesday,"8:00 - 8:59",5,45,148,198,1,3,4
"Atchison Public Library",2023-05-30,Tuesday,"9:00 - 9:59",49,6,87,142,5,2,7
"Atchison Public Library",2023-05-30,Tuesday,"10:00 - 10:59",30,8,76,114,6,2,8
"Atchison Public Library",2023-05-30,Tuesday,"11:00 - 11:59",54,19,144,217,13,1,13
"Atchison Public Library",2023-05-30,Tuesday,"12:00 - 12:59",50,3,33,86,13,2,14
"Atchison Public Library",2023-05-30,Tuesday,"13:00 - 13:59",62,11,89,162,14,6,18
"Atchison Public Library",2023-05-30,Tuesday,"14:00 - 14:59",41,1,66,108,11,1,11
"Atchison Public Library",2023-05-30,Tuesday,"15:00 - 15:59",46,9,34,89,12,2,14
"Atchison Public Library",2023-05-30,Tuesday,"16:00 - 16:59",54,2,66,122,10,1,11
"Atchison Public Library",2023-05-30,Tuesday,"17:00 - 17:59",17,6,35,58,3,2,5
"Atchison Public Library",2023-05-30,Tuesday,"18:00 - 18:59",3,1,12,16,2,1,3
"Atchison Public Library",2023-05-30,Tuesday,"19:00 - 19:59",48,2,26,76,5,2,6
"Atchison Public Library",2023-05-30,Tuesday,"22:00 - 22:59",0,5,0,5,0,2,2
"Atchison Public Library",2023-05-31,Wednesday,"9:00 - 9:59",14,5,24,43,4,1,4
"Atchison Public Library",2023-05-31,Wednesday,"10:00 - 10:59",48,0,111,159,8,0,8
"Atchison Public Library",2023-05-31,Wednesday,"11:00 - 11:59",27,24,93,144,10,2,12
"Atchison Public Library",2023-05-31,Wednesday,"12:00 - 12:59",21,1,68,90,6,1,7
"Atchison Public Library",2023-05-31,Wednesday,"13:00 - 13:59",14,3,148,165,3,1,4
"Atchison Public Library",2023-05-31,Wednesday,"14:00 - 14:59",19,0,33,52,7,0,7
"Atchison Public Library",2023-05-31,Wednesday,"15:00 - 15:59",7,0,30,37,4,0,4
"Atchison Public Library",2023-05-31,Wednesday,"16:00 - 16:59",22,1,50,73,6,1,7
"Atchison Public Library",2023-05-31,Wednesday,"17:00 - 17:59",27,0,69,96,5,0,5
"Atchison Public Library",2023-05-31,Wednesday,"18:00 - 18:59",9,0,6,15,3,0,3
"Atchison Public Library",2023-05-31,Wednesday,"19:00 - 19:59",22,0,21,43,2,0,2
"Atchison Public Library",2023-05-31,Wednesday,"22:00 - 22:59",0,23,0,23,0,1,1
"Atchison Public Library",2023-05-31,Wednesday,"23:00 - 23:59",0,25,0,25,0,1,1
"Baldwin City Public Library",2023-05-01,Monday,"7:00 - 7:59",0,10,0,10,0,3,3
"Baldwin City Public Library",2023-05-01,Monday,"9:00 - 9:59",0,0,2,2,0,0,
"Baldwin City Public Library",2023-05-01,Monday,"10:00 - 10:59",12,7,87,106,5,3,8
"Baldwin City Public Library",2023-05-01,Monday,"11:00 - 11:59",17,1,11,29,5,1,6
"Baldwin City Public Library",2023-05-01,Monday,"12:00 - 12:59",6,0,16,22,1,0,1
"Baldwin City Public Library",2023-05-01,Monday,"13:00 - 13:59",2,0,0,2,1,0,1
"Baldwin City Public Library",2023-05-01,Monday,"15:00 - 15:59",13,1,3,17,6,1,6
"Baldwin City Public Library",2023-05-01,Monday,"16:00 - 16:59",40,0,53,93,7,0,7
"Baldwin City Public Library",2023-05-01,Monday,"17:00 - 17:59",15,0,13,28,4,0,4
"Baldwin City Public Library",2023-05-01,Monday,"18:00 - 18:59",0,0,3,3,0,0,
"Baldwin City Public Library",2023-05-01,Monday,"19:00 - 19:59",0,0,6,6,0,0,
"Baldwin City Public Library",2023-05-02,Tuesday,"3:00 - 3:59",0,3,0,3,0,1,1
"Baldwin City Public Library",2023-05-02,Tuesday,"8:00 - 8:59",0,1,0,1,0,1,1
"Baldwin City Public Library",2023-05-02,Tuesday,"9:00 - 9:59",0,1,0,1,0,1,1
"Baldwin City Public Library",2023-05-02,Tuesday,"10:00 - 10:59",12,5,76,93,2,1,3
"Baldwin City Public Library",2023-05-02,Tuesday,"11:00 - 11:59",5,0,1,6,1,0,1
"Baldwin City Public Library",2023-05-02,Tuesday,"12:00 - 12:59",5,1,0,6,4,1,4
"Baldwin City Public Library",2023-05-02,Tuesday,"13:00 - 13:59",2,0,3,5,1,0,1
"Baldwin City Public Library",2023-05-02,Tuesday,"14:00 - 14:59",1,0,5,6,1,0,1
"Baldwin City Public Library",2023-05-02,Tuesday,"15:00 - 15:59",5,0,3,8,2,0,2
"Baldwin City Public Library",2023-05-02,Tuesday,"16:00 - 16:59",41,0,11,52,6,0,6
"Baldwin City Public Library",2023-05-02,Tuesday,"17:00 - 17:59",3,0,20,23,1,0,1
"Baldwin City Public Library",2023-05-02,Tuesday,"18:00 - 18:59",8,1,1,10,2,1,3
"Baldwin City Public Library",2023-05-03,Wednesday,"7:00 - 7:59",0,1,0,1,0,1,1
"Baldwin City Public Library",2023-05-03,Wednesday,"9:00 - 9:59",0,0,20,20,0,0,
"Baldwin City Public Library",2023-05-03,Wednesday,"10:00 - 10:59",19,0,53,72,4,0,4
"Baldwin City Public Library",2023-05-03,Wednesday,"11:00 - 11:59",24,0,81,105,5,0,5
"Baldwin City Public Library",2023-05-03,Wednesday,"12:00 - 12:59",2,0,4,6,1,0,1
"Baldwin City Public Library",2023-05-03,Wednesday,"13:00 - 13:59",33,0,4,37,4,0,4
"Baldwin City Public Library",2023-05-03,Wednesday,"14:00 - 14:59",11,0,8,19,5,0,5
"Baldwin City Public Library",2023-05-03,Wednesday,"15:00 - 15:59",11,4,24,39,5,2,7
"Baldwin City Public Library",2023-05-03,Wednesday,"16:00 - 16:59",20,7,13,40,7,4,9
"Baldwin City Public Library",2023-05-03,Wednesday,"17:00 - 17:59",6,2,15,23,3,1,4
"Baldwin City Public Library",2023-05-03,Wednesday,"18:00 - 18:59",12,1,2,15,2,1,2
"Baldwin City Public Library",2023-05-04,Thursday,"7:00 - 7:59",0,3,0,3,0,2,2
"Baldwin City Public Library",2023-05-04,Thursday,"10:00 - 10:59",2,4,8,14,1,1,2
"Baldwin City Public Library",2023-05-04,Thursday,"11:00 - 11:59",12,0,19,31,7,0,7
"Baldwin City Public Library",2023-05-04,Thursday,"12:00 - 12:59",9,5,7,21,2,2,2
"Baldwin City Public Library",2023-05-04,Thursday,"13:00 - 13:59",6,2,4,12,3,2,4
"Baldwin City Public Library",2023-05-04,Thursday,"14:00 - 14:59",7,13,7,27,3,2,4
"Baldwin City Public Library",2023-05-04,Thursday,"15:00 - 15:59",14,0,0,14,4,0,4
"Baldwin City Public Library",2023-05-04,Thursday,"16:00 - 16:59",16,2,7,25,6,1,7
"Baldwin City Public Library",2023-05-04,Thursday,"17:00 - 17:59",0,1,1,2,0,1,1
"Baldwin City Public Library",2023-05-04,Thursday,"18:00 - 18:59",2,3,1,6,2,1,2
"Baldwin City Public Library",2023-05-05,Friday,"7:00 - 7:59",0,3,0,3,0,2,2
"Baldwin City Public Library",2023-05-05,Friday,"8:00 - 8:59",0,0,3,3,0,0,
"Baldwin City Public Library",2023-05-05,Friday,"9:00 - 9:59",0,2,62,64,0,1,1
"Baldwin City Public Library",2023-05-05,Friday,"10:00 - 10:59",4,0,43,47,3,0,3
"Baldwin City Public Library",2023-05-05,Friday,"11:00 - 11:59",14,0,8,22,3,0,3
"Baldwin City Public Library",2023-05-05,Friday,"12:00 - 12:59",4,0,5,9,2,0,2
"Baldwin City Public Library",2023-05-05,Friday,"13:00 - 13:59",10,1,16,27,4,1,5
"Baldwin City Public Library",2023-05-05,Friday,"14:00 - 14:59",9,2,10,21,3,1,4
"Baldwin City Public Library",2023-05-05,Friday,"15:00 - 15:59",8,10,18,36,6,2,8
"Baldwin City Public Library",2023-05-05,Friday,"16:00 - 16:59",9,0,4,13,3,0,3
"Baldwin City Public Library",2023-05-06,Saturday,"6:00 - 6:59",0,1,0,1,0,1,1
"Baldwin City Public Library",2023-05-06,Saturday,"8:00 - 8:59",0,1,0,1,0,1,1
"Baldwin City Public Library",2023-05-06,Saturday,"9:00 - 9:59",0,1,0,1,0,1,1
"Baldwin City Public Library",2023-05-06,Saturday,"10:00 - 10:59",2,0,0,2,1,0,1
"Baldwin City Public Library",2023-05-06,Saturday,"11:00 - 11:59",20,2,36,58,6,1,7
"Baldwin City Public Library",2023-05-06,Saturday,"12:00 - 12:59",8,2,8,18,4,1,4
"Baldwin City Public Library",2023-05-06,Saturday,"13:00 - 13:59",22,0,5,27,7,0,7
"Baldwin City Public Library",2023-05-06,Saturday,"14:00 - 14:59",2,2,1,5,2,2,3
"Baldwin City Public Library",2023-05-07,Sunday,"15:00 - 15:59",0,5,8,13,0,1,1
"Baldwin City Public Library",2023-05-07,Sunday,"16:00 - 16:59",2,0,0,2,2,0,2
"Baldwin City Public Library",2023-05-07,Sunday,"20:00 - 20:59",0,1,0,1,0,1,1
"Baldwin City Public Library",2023-05-08,Monday,"8:00 - 8:59",0,1,0,1,0,1,1
"Baldwin City Public Library",2023-05-08,Monday,"9:00 - 9:59",0,7,0,7,0,2,2
"Baldwin City Public Library",2023-05-08,Monday,"10:00 - 10:59",9,1,40,50,4,1,5
"Baldwin City Public Library",2023-05-08,Monday,"11:00 - 11:59",4,0,15,19,2,0,2
"Baldwin City Public Library",2023-05-08,Monday,"12:00 - 12:59",5,0,36,41,2,0,2
"Baldwin City Public Library",2023-05-08,Monday,"13:00 - 13:59",6,0,1,7,4,0,4
"Baldwin City Public Library",2023-05-08,Monday,"14:00 - 14:59",7,1,20,28,3,1,4
"Baldwin City Public Library",2023-05-08,Monday,"15:00 - 15:59",12,0,11,23,6,0,6
"Baldwin City Public Library",2023-05-08,Monday,"16:00 - 16:59",20,6,18,44,4,1,5
"Baldwin City Public Library",2023-05-08,Monday,"17:00 - 17:59",9,0,11,20,4,0,4
"Baldwin City Public Library",2023-05-08,Monday,"18:00 - 18:59",7,0,17,24,4,0,4
"Baldwin City Public Library",2023-05-08,Monday,"20:00 - 20:59",0,3,0,3,0,1,1
"Baldwin City Public Library",2023-05-08,Monday,"22:00 - 22:59",0,4,0,4,0,1,1
"Baldwin City Public Library",2023-05-09,Tuesday,"10:00 - 10:59",17,0,59,76,6,0,6
"Baldwin City Public Library",2023-05-09,Tuesday,"11:00 - 11:59",21,0,14,35,6,0,6
"Baldwin City Public Library",2023-05-09,Tuesday,"12:00 - 12:59",6,1,0,7,2,1,3
"Baldwin City Public Library",2023-05-09,Tuesday,"13:00 - 13:59",6,0,3,9,5,0,5
"Baldwin City Public Library",2023-05-09,Tuesday,"14:00 - 14:59",2,0,0,2,1,0,1
"Baldwin City Public Library",2023-05-09,Tuesday,"15:00 - 15:59",11,0,46,57,3,0,3
"Baldwin City Public Library",2023-05-09,Tuesday,"16:00 - 16:59",8,1,13,22,3,1,4
"Baldwin City Public Library",2023-05-09,Tuesday,"17:00 - 17:59",0,0,1,1,0,0,
"Baldwin City Public Library",2023-05-09,Tuesday,"18:00 - 18:59",0,1,0,1,0,1,1
"Baldwin City Public Library",2023-05-09,Tuesday,"19:00 - 19:59",0,0,8,8,0,0,
"Baldwin City Public Library",2023-05-09,Tuesday,"20:00 - 20:59",0,3,0,3,0,1,1
"Baldwin City Public Library",2023-05-10,Wednesday,"6:00 - 6:59",0,5,0,5,0,1,1
"Baldwin City Public Library",2023-05-10,Wednesday,"9:00 - 9:59",0,0,14,14,0,0,
"Baldwin City Public Library",2023-05-10,Wednesday,"10:00 - 10:59",25,1,46,72,7,1,7
"Baldwin City Public Library",2023-05-10,Wednesday,"11:00 - 11:59",26,0,5,31,5,0,5
"Baldwin City Public Library",2023-05-10,Wednesday,"12:00 - 12:59",0,0,12,12,0,0,
"Baldwin City Public Library",2023-05-10,Wednesday,"13:00 - 13:59",10,0,44,54,3,0,3
"Baldwin City Public Library",2023-05-10,Wednesday,"14:00 - 14:59",1,0,0,1,1,0,1
"Baldwin City Public Library",2023-05-10,Wednesday,"15:00 - 15:59",8,0,5,13,4,0,4
"Baldwin City Public Library",2023-05-10,Wednesday,"16:00 - 16:59",1,0,3,4,1,0,1
"Baldwin City Public Library",2023-05-10,Wednesday,"17:00 - 17:59",41,1,51,93,5,1,6
"Baldwin City Public Library",2023-05-10,Wednesday,"18:00 - 18:59",11,0,30,41,2,0,2
"Baldwin City Public Library",2023-05-10,Wednesday,"19:00 - 19:59",1,0,0,1,1,0,1
"Baldwin City Public Library",2023-05-11,Thursday,"9:00 - 9:59",0,0,13,13,0,0,
"Baldwin City Public Library",2023-05-11,Thursday,"10:00 - 10:59",11,1,1,13,5,1,5
"Baldwin City Public Library",2023-05-11,Thursday,"11:00 - 11:59",7,2,13,22,2,1,2
"Baldwin City Public Library",2023-05-11,Thursday,"12:00 - 12:59",0,0,29,29,0,0,
"Baldwin City Public Library",2023-05-11,Thursday,"13:00 - 13:59",12,8,16,36,4,3,6
"Baldwin City Public Library",2023-05-11,Thursday,"14:00 - 14:59",21,2,51,74,5,1,5
"Baldwin City Public Library",2023-05-11,Thursday,"15:00 - 15:59",14,7,41,62,8,2,10
"Baldwin City Public Library",2023-05-11,Thursday,"16:00 - 16:59",21,0,22,43,6,0,6
"Baldwin City Public Library",2023-05-11,Thursday,"17:00 - 17:59",10,0,13,23,6,0,6
"Baldwin City Public Library",2023-05-11,Thursday,"18:00 - 18:59",2,0,0,2,1,0,1
"Baldwin City Public Library",2023-05-11,Thursday,"19:00 - 19:59",0,1,0,1,0,1,1
"Baldwin City Public Library",2023-05-11,Thursday,"21:00 - 21:59",0,1,0,1,0,1,1
"Baldwin City Public Library",2023-05-12,Friday,"3:00 - 3:59",0,4,0,4,0,1,1
"Baldwin City Public Library",2023-05-12,Friday,"6:00 - 6:59",0,2,0,2,0,1,1
"Baldwin City Public Library",2023-05-12,Friday,"8:00 - 8:59",0,1,0,1,0,1,1
"Baldwin City Public Library",2023-05-12,Friday,"9:00 - 9:59",3,0,3,6,2,0,2
"Baldwin City Public Library",2023-05-12,Friday,"10:00 - 10:59",13,0,45,58,7,0,7
"Baldwin City Public Library",2023-05-12,Friday,"11:00 - 11:59",1,7,16,24,1,2,3
"Baldwin City Public Library",2023-05-12,Friday,"12:00 - 12:59",4,2,2,8,3,1,3
"Baldwin City Public Library",2023-05-12,Friday,"13:00 - 13:59",13,0,10,23,6,0,6
"Baldwin City Public Library",2023-05-12,Friday,"14:00 - 14:59",3,2,13,18,3,2,4
"Baldwin City Public Library",2023-05-12,Friday,"15:00 - 15:59",12,0,5,17,2,0,2
"Baldwin City Public Library",2023-05-12,Friday,"16:00 - 16:59",20,0,6,26,8,0,8
"Baldwin City Public Library",2023-05-13,Saturday,"5:00 - 5:59",0,7,0,7,0,1,1
"Baldwin City Public Library",2023-05-13,Saturday,"8:00 - 8:59",0,3,0,3,0,1,1
"Baldwin City Public Library",2023-05-13,Saturday,"9:00 - 9:59",0,1,15,16,0,1,1
"Baldwin City Public Library",2023-05-13,Saturday,"10:00 - 10:59",12,1,7,20,6,1,7
"Baldwin City Public Library",2023-05-13,Saturday,"12:00 - 12:59",5,0,4,9,2,0,2
"Baldwin City Public Library",2023-05-13,Saturday,"13:00 - 13:59",7,0,1,8,3,0,3
"Baldwin City Public Library",2023-05-13,Saturday,"19:00 - 19:59",0,1,0,1,0,1,1
"Baldwin City Public Library",2023-05-14,Sunday,"5:00 - 5:59",0,6,0,6,0,1,1
"Baldwin City Public Library",2023-05-14,Sunday,"7:00 - 7:59",0,1,0,1,0,1,1
"Baldwin City Public Library",2023-05-14,Sunday,"16:00 - 16:59",0,1,0,1,0,1,1
"Baldwin City Public Library",2023-05-15,Monday,"8:00 - 8:59",0,5,0,5,0,2,2
"Baldwin City Public Library",2023-05-15,Monday,"9:00 - 9:59",0,1,0,1,0,1,1
"Baldwin City Public Library",2023-05-15,Monday,"10:00 - 10:59",14,5,35,54,2,3,5
"Baldwin City Public Library",2023-05-15,Monday,"11:00 - 11:59",21,0,30,51,7,0,7
"Baldwin City Public Library",2023-05-15,Monday,"12:00 - 12:59",4,1,4,9,2,1,3
"Baldwin City Public Library",2023-05-15,Monday,"13:00 - 13:59",18,1,37,56,5,1,6
"Baldwin City Public Library",2023-05-15,Monday,"14:00 - 14:59",23,0,33,56,6,0,6
"Baldwin City Public Library",2023-05-15,Monday,"15:00 - 15:59",30,0,8,38,9,0,9
"Baldwin City Public Library",2023-05-15,Monday,"16:00 - 16:59",25,3,21,49,5,1,5
"Baldwin City Public Library",2023-05-15,Monday,"17:00 - 17:59",23,2,20,45,6,2,7
"Baldwin City Public Library",2023-05-15,Monday,"18:00 - 18:59",4,0,1,5,3,0,3
"Baldwin City Public Library",2023-05-16,Tuesday,"6:00 - 6:59",0,3,0,3,0,1,1
"Baldwin City Public Library",2023-05-16,Tuesday,"7:00 - 7:59",0,1,0,1,0,1,1
"Baldwin City Public Library",2023-05-16,Tuesday,"9:00 - 9:59",0,0,3,3,0,0,
"Baldwin City Public Library",2023-05-16,Tuesday,"10:00 - 10:59",6,0,21,27,3,0,3
"Baldwin City Public Library",2023-05-16,Tuesday,"11:00 - 11:59",1,25,37,63,1,2,2
"Baldwin City Public Library",2023-05-16,Tuesday,"12:00 - 12:59",2,2,2,6,2,1,3
"Baldwin City Public Library",2023-05-16,Tuesday,"13:00 - 13:59",16,0,11,27,3,0,3
"Baldwin City Public Library",2023-05-16,Tuesday,"14:00 - 14:59",24,4,23,51,3,2,4
"Baldwin City Public Library",2023-05-16,Tuesday,"15:00 - 15:59",4,3,3,10,2,2,3
"Baldwin City Public Library",2023-05-16,Tuesday,"16:00 - 16:59",38,1,20,59,11,1,12
"Baldwin City Public Library",2023-05-16,Tuesday,"17:00 - 17:59",22,0,35,57,4,0,4
"Baldwin City Public Library",2023-05-16,Tuesday,"18:00 - 18:59",17,12,6,35,3,1,4
"Baldwin City Public Library",2023-05-17,Wednesday,"7:00 - 7:59",0,1,0,1,0,1,1
"Baldwin City Public Library",2023-05-17,Wednesday,"9:00 - 9:59",0,0,8,8,0,0,
"Baldwin City Public Library",2023-05-17,Wednesday,"10:00 - 10:59",19,1,85,105,6,1,6
"Baldwin City Public Library",2023-05-17,Wednesday,"11:00 - 11:59",0,1,9,10,0,1,1
"Baldwin City Public Library",2023-05-17,Wednesday,"12:00 - 12:59",5,2,8,15,3,1,3
"Baldwin City Public Library",2023-05-17,Wednesday,"13:00 - 13:59",18,1,10,29,6,1,6
"Baldwin City Public Library",2023-05-17,Wednesday,"14:00 - 14:59",4,0,0,4,1,0,1
"Baldwin City Public Library",2023-05-17,Wednesday,"15:00 - 15:59",10,7,2,19,4,2,5
"Baldwin City Public Library",2023-05-17,Wednesday,"16:00 - 16:59",9,1,4,14,6,1,7
"Baldwin City Public Library",2023-05-17,Wednesday,"17:00 - 17:59",5,0,36,41,2,0,2
"Baldwin City Public Library",2023-05-17,Wednesday,"18:00 - 18:59",14,18,4,36,3,1,3
"Baldwin City Public Library",2023-05-17,Wednesday,"19:00 - 19:59",2,0,0,2,1,0,1
"Baldwin City Public Library",2023-05-18,Thursday,"6:00 - 6:59",0,1,0,1,0,1,1
"Baldwin City Public Library",2023-05-18,Thursday,"9:00 - 9:59",0,0,20,20,0,0,
"Baldwin City Public Library",2023-05-18,Thursday,"10:00 - 10:59",8,1,29,38,6,1,6
"Baldwin City Public Library",2023-05-18,Thursday,"11:00 - 11:59",17,0,7,24,7,0,7
"Baldwin City Public Library",2023-05-18,Thursday,"12:00 - 12:59",2,10,3,15,2,1,3
"Baldwin City Public Library",2023-05-18,Thursday,"13:00 - 13:59",1,3,2,6,1,2,3
"Baldwin City Public Library",2023-05-18,Thursday,"14:00 - 14:59",5,1,10,16,5,1,6
"Baldwin City Public Library",2023-05-18,Thursday,"15:00 - 15:59",6,1,4,11,3,1,3
"Baldwin City Public Library",2023-05-18,Thursday,"16:00 - 16:59",40,1,31,72,4,1,5
"Baldwin City Public Library",2023-05-18,Thursday,"17:00 - 17:59",15,0,6,21,4,0,4
"Baldwin City Public Library",2023-05-18,Thursday,"18:00 - 18:59",2,2,0,4,2,2,4
"Baldwin City Public Library",2023-05-18,Thursday,"22:00 - 22:59",0,10,0,10,0,1,1
"Baldwin City Public Library",2023-05-19,Friday,"6:00 - 6:59",0,1,0,1,0,1,1
"Baldwin City Public Library",2023-05-19,Friday,"8:00 - 8:59",0,2,0,2,0,1,1
"Baldwin City Public Library",2023-05-19,Friday,"10:00 - 10:59",5,0,28,33,2,0,2
"Baldwin City Public Library",2023-05-19,Friday,"11:00 - 11:59",40,0,55,95,6,0,6
"Baldwin City Public Library",2023-05-19,Friday,"12:00 - 12:59",4,0,11,15,3,0,3
"Baldwin City Public Library",2023-05-19,Friday,"13:00 - 13:59",32,3,22,57,8,1,8
"Baldwin City Public Library",2023-05-19,Friday,"14:00 - 14:59",4,1,3,8,2,1,3
"Baldwin City Public Library",2023-05-19,Friday,"15:00 - 15:59",20,1,7,28,7,1,7
"Baldwin City Public Library",2023-05-19,Friday,"16:00 - 16:59",44,2,62,108,11,2,11
"Baldwin City Public Library",2023-05-20,Saturday,"8:00 - 8:59",0,3,0,3,0,1,1
"Baldwin City Public Library",2023-05-20,Saturday,"10:00 - 10:59",2,1,24,27,1,1,1
"Baldwin City Public Library",2023-05-20,Saturday,"11:00 - 11:59",20,0,1,21,7,0,7
"Baldwin City Public Library",2023-05-20,Saturday,"12:00 - 12:59",8,0,4,12,5,0,5
"Baldwin City Public Library",2023-05-20,Saturday,"13:00 - 13:59",9,0,14,23,2,0,2
"Baldwin City Public Library",2023-05-20,Saturday,"14:00 - 14:59",4,3,0,7,1,1,2
"Baldwin City Public Library",2023-05-20,Saturday,"19:00 - 19:59",0,1,0,1,0,1,1
"Baldwin City Public Library",2023-05-21,Sunday,"6:00 - 6:59",0,1,0,1,0,1,1
"Baldwin City Public Library",2023-05-21,Sunday,"15:00 - 15:59",0,1,0,1,0,1,1
"Baldwin City Public Library",2023-05-21,Sunday,"16:00 - 16:59",0,3,0,3,0,1,1
"Baldwin City Public Library",2023-05-21,Sunday,"19:00 - 19:59",0,1,0,1,0,1,1
"Baldwin City Public Library",2023-05-22,Monday,"7:00 - 7:59",0,1,0,1,0,1,1
"Baldwin City Public Library",2023-05-22,Monday,"10:00 - 10:59",39,2,53,94,10,1,11
"Baldwin City Public Library",2023-05-22,Monday,"11:00 - 11:59",12,0,25,37,3,0,3
"Baldwin City Public Library",2023-05-22,Monday,"12:00 - 12:59",26,0,61,87,7,0,7
"Baldwin City Public Library",2023-05-22,Monday,"13:00 - 13:59",31,1,6,38,8,1,9
"Baldwin City Public Library",2023-05-22,Monday,"14:00 - 14:59",25,0,10,35,8,0,8
"Baldwin City Public Library",2023-05-22,Monday,"16:00 - 16:59",5,0,2,7,2,0,2
"Baldwin City Public Library",2023-05-22,Monday,"17:00 - 17:59",5,0,24,29,3,0,3
"Baldwin City Public Library",2023-05-22,Monday,"18:00 - 18:59",2,4,5,11,2,1,3
"Baldwin City Public Library",2023-05-22,Monday,"19:00 - 19:59",0,4,0,4,0,1,1
"Baldwin City Public Library",2023-05-23,Tuesday,"7:00 - 7:59",0,1,0,1,0,1,1
"Baldwin City Public Library",2023-05-23,Tuesday,"8:00 - 8:59",0,3,0,3,0,1,1
"Baldwin City Public Library",2023-05-23,Tuesday,"9:00 - 9:59",0,0,9,9,0,0,
"Baldwin City Public Library",2023-05-23,Tuesday,"10:00 - 10:59",28,0,18,46,5,0,5
"Baldwin City Public Library",2023-05-23,Tuesday,"11:00 - 11:59",27,0,9,36,8,0,8
"Baldwin City Public Library",2023-05-23,Tuesday,"12:00 - 12:59",11,0,12,23,3,0,3
"Baldwin City Public Library",2023-05-23,Tuesday,"13:00 - 13:59",12,2,28,42,7,1,8
"Baldwin City Public Library",2023-05-23,Tuesday,"14:00 - 14:59",16,2,16,34,5,1,5
"Baldwin City Public Library",2023-05-23,Tuesday,"15:00 - 15:59",10,20,2,32,2,1,3
"Baldwin City Public Library",2023-05-23,Tuesday,"16:00 - 16:59",17,18,42,77,2,3,5
"Baldwin City Public Library",2023-05-23,Tuesday,"17:00 - 17:59",4,3,1,8,3,2,4
"Baldwin City Public Library",2023-05-23,Tuesday,"18:00 - 18:59",1,7,3,11,1,2,3
"Baldwin City Public Library",2023-05-24,Wednesday,"0:00 - 0:59",0,7,0,7,0,1,1
"Baldwin City Public Library",2023-05-24,Wednesday,"6:00 - 6:59",0,6,0,6,0,1,1
"Baldwin City Public Library",2023-05-24,Wednesday,"7:00 - 7:59",0,1,0,1,0,1,1
"Baldwin City Public Library",2023-05-24,Wednesday,"9:00 - 9:59",0,0,30,30,0,0,
"Baldwin City Public Library",2023-05-24,Wednesday,"10:00 - 10:59",53,2,81,136,12,1,13
