branchname,DATE,DAY,HOUR,CKO,RENEW,RETURNS,TOTAL_CKO_RENEW_RETURN,CKO_BORROWERS,RENEW_BORROWERS,CKO_AND_RENEW_BORROWERS
"Atchison Public Library",2022-12-28,Wednesday,"18:00 - 18:59",0,0,9,9,0,0,
"Atchison Public Library",2022-12-28,Wednesday,"19:00 - 19:59",1,2,25,28,1,1,2
"Atchison Public Library",2022-12-29,Thursday,"8:00 - 8:59",0,8,1,9,0,2,2
"Atchison Public Library",2022-12-29,Thursday,"9:00 - 9:59",5,1,48,54,2,1,3
"Atchison Public Library",2022-12-29,Thursday,"10:00 - 10:59",22,9,214,245,5,3,8
"Atchison Public Library",2022-12-29,Thursday,"11:00 - 11:59",13,3,50,66,7,2,7
"Atchison Public Library",2022-12-29,Thursday,"12:00 - 12:59",23,0,14,37,4,0,4
"Atchison Public Library",2022-12-29,Thursday,"13:00 - 13:59",5,0,137,142,2,0,2
"Atchison Public Library",2022-12-29,Thursday,"14:00 - 14:59",23,3,47,73,8,1,9
"Atchison Public Library",2022-12-29,Thursday,"15:00 - 15:59",5,0,46,51,4,0,4
"Atchison Public Library",2022-12-29,Thursday,"16:00 - 16:59",6,1,11,18,2,1,2
"Atchison Public Library",2022-12-29,Thursday,"17:00 - 17:59",14,3,28,45,5,1,5
"Atchison Public Library",2022-12-29,Thursday,"18:00 - 18:59",13,3,22,38,4,1,4
"Atchison Public Library",2022-12-29,Thursday,"19:00 - 19:59",0,0,5,5,0,0,
"Atchison Public Library",2022-12-30,Friday,"6:00 - 6:59",0,1,0,1,0,1,1
"Atchison Public Library",2022-12-30,Friday,"8:00 - 8:59",0,0,4,4,0,0,
"Atchison Public Library",2022-12-30,Friday,"9:00 - 9:59",11,2,74,87,4,2,4
"Atchison Public Library",2022-12-30,Friday,"10:00 - 10:59",18,8,19,45,7,1,7
"Atchison Public Library",2022-12-30,Friday,"11:00 - 11:59",24,9,123,156,5,3,8
"Atchison Public Library",2022-12-30,Friday,"12:00 - 12:59",8,0,4,12,4,0,4
"Atchison Public Library",2022-12-30,Friday,"13:00 - 13:59",17,1,28,46,8,1,9
"Atchison Public Library",2022-12-30,Friday,"14:00 - 14:59",14,3,29,46,4,1,4
"Atchison Public Library",2022-12-30,Friday,"15:00 - 15:59",12,8,39,59,7,1,7
"Atchison Public Library",2022-12-30,Friday,"16:00 - 16:59",5,8,2,15,3,2,4
"Atchison Public Library",2022-12-30,Friday,"20:00 - 20:59",0,1,0,1,0,1,1
"Atchison Public Library",2022-12-31,Saturday,"7:00 - 7:59",0,2,0,2,0,1,1
"Atchison Public Library",2022-12-31,Saturday,"8:00 - 8:59",0,0,60,60,0,0,
"Atchison Public Library",2022-12-31,Saturday,"9:00 - 9:59",0,0,4,4,0,0,
"Atchison Public Library",2022-12-31,Saturday,"10:00 - 10:59",2,0,14,16,1,0,1
"Atchison Public Library",2022-12-31,Saturday,"11:00 - 11:59",12,1,54,67,4,1,4
"Atchison Public Library",2022-12-31,Saturday,"12:00 - 12:59",0,4,35,39,0,1,1
"Atchison Public Library",2022-12-31,Saturday,"13:00 - 13:59",7,8,6,21,1,1,2
"Atchison Public Library",2022-12-31,Saturday,"14:00 - 14:59",2,0,6,8,1,0,1
"Atchison Public Library",2022-12-31,Saturday,"20:00 - 20:59",0,1,0,1,0,1,1
"Baldwin City Public Library",2022-12-01,Thursday,"5:00 - 5:59",0,5,0,5,0,1,1
"Baldwin City Public Library",2022-12-01,Thursday,"9:00 - 9:59",0,0,2,2,0,0,
"Baldwin City Public Library",2022-12-01,Thursday,"10:00 - 10:59",3,0,7,10,2,0,2
"Baldwin City Public Library",2022-12-01,Thursday,"11:00 - 11:59",9,3,4,16,3,3,4
"Baldwin City Public Library",2022-12-01,Thursday,"12:00 - 12:59",7,0,2,9,3,0,3
"Baldwin City Public Library",2022-12-01,Thursday,"13:00 - 13:59",0,3,2,5,0,1,1
"Baldwin City Public Library",2022-12-01,Thursday,"14:00 - 14:59",31,0,60,91,2,0,2
"Baldwin City Public Library",2022-12-01,Thursday,"15:00 - 15:59",10,15,14,39,4,2,6
"Baldwin City Public Library",2022-12-01,Thursday,"16:00 - 16:59",7,0,10,17,2,0,2
"Baldwin City Public Library",2022-12-01,Thursday,"17:00 - 17:59",7,0,1,8,3,0,3
"Baldwin City Public Library",2022-12-02,Friday,"9:00 - 9:59",0,6,0,6,0,1,1
"Baldwin City Public Library",2022-12-02,Friday,"10:00 - 10:59",6,0,13,19,5,0,5
"Baldwin City Public Library",2022-12-02,Friday,"11:00 - 11:59",9,1,12,22,2,1,2
"Baldwin City Public Library",2022-12-02,Friday,"12:00 - 12:59",5,0,18,23,2,0,2
"Baldwin City Public Library",2022-12-02,Friday,"13:00 - 13:59",2,2,7,11,2,1,2
"Baldwin City Public Library",2022-12-02,Friday,"14:00 - 14:59",11,0,10,21,7,0,7
"Baldwin City Public Library",2022-12-02,Friday,"15:00 - 15:59",12,1,11,24,8,1,9
"Baldwin City Public Library",2022-12-02,Friday,"16:00 - 16:59",8,4,9,21,4,3,5
"Baldwin City Public Library",2022-12-03,Saturday,"3:00 - 3:59",0,3,0,3,0,1,1
"Baldwin City Public Library",2022-12-03,Saturday,"9:00 - 9:59",0,1,0,1,0,1,1
"Baldwin City Public Library",2022-12-03,Saturday,"10:00 - 10:59",9,0,18,27,3,0,3
"Baldwin City Public Library",2022-12-03,Saturday,"11:00 - 11:59",25,2,29,56,4,2,5
"Baldwin City Public Library",2022-12-03,Saturday,"12:00 - 12:59",44,2,0,46,6,2,7
"Baldwin City Public Library",2022-12-03,Saturday,"13:00 - 13:59",13,0,2,15,3,0,3
"Baldwin City Public Library",2022-12-03,Saturday,"17:00 - 17:59",1,0,1,2,1,0,1
"Baldwin City Public Library",2022-12-04,Sunday,"14:00 - 14:59",0,3,0,3,0,1,1
"Baldwin City Public Library",2022-12-05,Monday,"9:00 - 9:59",0,3,0,3,0,1,1
"Baldwin City Public Library",2022-12-05,Monday,"10:00 - 10:59",8,2,50,60,3,2,3
"Baldwin City Public Library",2022-12-05,Monday,"11:00 - 11:59",12,0,9,21,4,0,4
"Baldwin City Public Library",2022-12-05,Monday,"12:00 - 12:59",9,0,17,26,4,0,4
"Baldwin City Public Library",2022-12-05,Monday,"13:00 - 13:59",7,18,61,86,2,1,3
"Baldwin City Public Library",2022-12-05,Monday,"14:00 - 14:59",5,2,9,16,4,2,6
"Baldwin City Public Library",2022-12-05,Monday,"15:00 - 15:59",15,0,11,26,6,0,6
"Baldwin City Public Library",2022-12-05,Monday,"16:00 - 16:59",7,0,8,15,2,0,2
"Baldwin City Public Library",2022-12-05,Monday,"17:00 - 17:59",43,0,32,75,7,0,7
"Baldwin City Public Library",2022-12-05,Monday,"18:00 - 18:59",12,0,2,14,2,0,2
"Baldwin City Public Library",2022-12-06,Tuesday,"9:00 - 9:59",1,5,3,9,1,2,3
"Baldwin City Public Library",2022-12-06,Tuesday,"10:00 - 10:59",1,3,27,31,1,1,2
"Baldwin City Public Library",2022-12-06,Tuesday,"11:00 - 11:59",13,7,1,21,4,3,6
"Baldwin City Public Library",2022-12-06,Tuesday,"12:00 - 12:59",1,0,1,2,1,0,1
"Baldwin City Public Library",2022-12-06,Tuesday,"13:00 - 13:59",0,4,3,7,0,2,2
"Baldwin City Public Library",2022-12-06,Tuesday,"14:00 - 14:59",18,0,3,21,4,0,4
"Baldwin City Public Library",2022-12-06,Tuesday,"15:00 - 15:59",19,0,8,27,6,0,6
"Baldwin City Public Library",2022-12-06,Tuesday,"16:00 - 16:59",32,10,13,55,9,2,9
"Baldwin City Public Library",2022-12-06,Tuesday,"17:00 - 17:59",2,0,17,19,1,0,1
"Baldwin City Public Library",2022-12-07,Wednesday,"7:00 - 7:59",0,5,0,5,0,1,1
"Baldwin City Public Library",2022-12-07,Wednesday,"8:00 - 8:59",0,1,0,1,0,1,1
"Baldwin City Public Library",2022-12-07,Wednesday,"9:00 - 9:59",0,1,9,10,0,1,1
"Baldwin City Public Library",2022-12-07,Wednesday,"10:00 - 10:59",20,0,54,74,4,0,4
"Baldwin City Public Library",2022-12-07,Wednesday,"11:00 - 11:59",9,17,46,72,1,2,3
"Baldwin City Public Library",2022-12-07,Wednesday,"12:00 - 12:59",6,1,2,9,3,1,4
"Baldwin City Public Library",2022-12-07,Wednesday,"13:00 - 13:59",4,5,22,31,2,1,3
"Baldwin City Public Library",2022-12-07,Wednesday,"14:00 - 14:59",2,0,3,5,1,0,1
"Baldwin City Public Library",2022-12-07,Wednesday,"15:00 - 15:59",24,0,20,44,10,0,10
"Baldwin City Public Library",2022-12-07,Wednesday,"16:00 - 16:59",13,1,17,31,3,1,3
"Baldwin City Public Library",2022-12-07,Wednesday,"17:00 - 17:59",2,1,18,21,1,1,2
"Baldwin City Public Library",2022-12-07,Wednesday,"18:00 - 18:59",0,0,2,2,0,0,
"Baldwin City Public Library",2022-12-07,Wednesday,"21:00 - 21:59",0,1,0,1,0,1,1
"Baldwin City Public Library",2022-12-08,Thursday,"7:00 - 7:59",0,1,0,1,0,1,1
"Baldwin City Public Library",2022-12-08,Thursday,"9:00 - 9:59",0,1,0,1,0,1,1
"Baldwin City Public Library",2022-12-08,Thursday,"10:00 - 10:59",0,0,4,4,0,0,
"Baldwin City Public Library",2022-12-08,Thursday,"11:00 - 11:59",0,0,2,2,0,0,
"Baldwin City Public Library",2022-12-08,Thursday,"13:00 - 13:59",5,0,18,23,2,0,2
"Baldwin City Public Library",2022-12-08,Thursday,"14:00 - 14:59",2,0,4,6,1,0,1
"Baldwin City Public Library",2022-12-08,Thursday,"15:00 - 15:59",15,1,4,20,6,1,6
"Baldwin City Public Library",2022-12-08,Thursday,"16:00 - 16:59",12,0,13,25,4,0,4
"Baldwin City Public Library",2022-12-08,Thursday,"17:00 - 17:59",0,0,2,2,0,0,
"Baldwin City Public Library",2022-12-08,Thursday,"18:00 - 18:59",0,0,4,4,0,0,
"Baldwin City Public Library",2022-12-08,Thursday,"19:00 - 19:59",0,0,4,4,0,0,
"Baldwin City Public Library",2022-12-08,Thursday,"22:00 - 22:59",0,1,0,1,0,1,1
"Baldwin City Public Library",2022-12-09,Friday,"8:00 - 8:59",0,3,0,3,0,1,1
"Baldwin City Public Library",2022-12-09,Friday,"9:00 - 9:59",0,0,2,2,0,0,
"Baldwin City Public Library",2022-12-09,Friday,"10:00 - 10:59",3,1,11,15,2,1,3
"Baldwin City Public Library",2022-12-09,Friday,"11:00 - 11:59",18,0,79,97,2,0,2
"Baldwin City Public Library",2022-12-09,Friday,"12:00 - 12:59",9,3,1,13,2,1,3
"Baldwin City Public Library",2022-12-09,Friday,"13:00 - 13:59",3,1,0,4,2,1,3
"Baldwin City Public Library",2022-12-09,Friday,"14:00 - 14:59",1,0,1,2,1,0,1
"Baldwin City Public Library",2022-12-09,Friday,"15:00 - 15:59",5,0,12,17,2,0,2
"Baldwin City Public Library",2022-12-09,Friday,"16:00 - 16:59",9,0,12,21,3,0,3
"Baldwin City Public Library",2022-12-09,Friday,"22:00 - 22:59",0,7,0,7,0,1,1
"Baldwin City Public Library",2022-12-10,Saturday,"9:00 - 9:59",0,0,13,13,0,0,
"Baldwin City Public Library",2022-12-10,Saturday,"10:00 - 10:59",16,0,15,31,7,0,7
"Baldwin City Public Library",2022-12-10,Saturday,"11:00 - 11:59",6,5,2,13,5,1,5
"Baldwin City Public Library",2022-12-10,Saturday,"12:00 - 12:59",7,0,2,9,2,0,2
"Baldwin City Public Library",2022-12-11,Sunday,"21:00 - 21:59",0,8,0,8,0,1,1
"Baldwin City Public Library",2022-12-11,Sunday,"22:00 - 22:59",0,1,0,1,0,1,1
"Baldwin City Public Library",2022-12-12,Monday,"8:00 - 8:59",0,5,0,5,0,2,2
"Baldwin City Public Library",2022-12-12,Monday,"9:00 - 9:59",0,0,7,7,0,0,
"Baldwin City Public Library",2022-12-12,Monday,"10:00 - 10:59",10,23,35,68,4,4,8
"Baldwin City Public Library",2022-12-12,Monday,"11:00 - 11:59",25,1,59,85,6,1,6
"Baldwin City Public Library",2022-12-12,Monday,"12:00 - 12:59",9,0,12,21,4,0,4
"Baldwin City Public Library",2022-12-12,Monday,"13:00 - 13:59",23,0,3,26,5,0,5
"Baldwin City Public Library",2022-12-12,Monday,"14:00 - 14:59",9,13,9,31,2,1,2
"Baldwin City Public Library",2022-12-12,Monday,"15:00 - 15:59",1,2,6,9,1,1,2
"Baldwin City Public Library",2022-12-12,Monday,"16:00 - 16:59",40,11,12,63,10,4,12
"Baldwin City Public Library",2022-12-12,Monday,"17:00 - 17:59",0,0,12,12,0,0,
"Baldwin City Public Library",2022-12-12,Monday,"18:00 - 18:59",0,2,0,2,0,1,1
"Baldwin City Public Library",2022-12-12,Monday,"19:00 - 19:59",0,1,0,1,0,1,1
"Baldwin City Public Library",2022-12-12,Monday,"21:00 - 21:59",0,3,0,3,0,1,1
"Baldwin City Public Library",2022-12-13,Tuesday,"9:00 - 9:59",0,2,1,3,0,1,1
"Baldwin City Public Library",2022-12-13,Tuesday,"10:00 - 10:59",3,7,17,27,2,2,4
"Baldwin City Public Library",2022-12-13,Tuesday,"11:00 - 11:59",20,0,13,33,3,0,3
"Baldwin City Public Library",2022-12-13,Tuesday,"12:00 - 12:59",4,1,1,6,2,1,3
"Baldwin City Public Library",2022-12-13,Tuesday,"13:00 - 13:59",23,1,1,25,2,1,3
"Baldwin City Public Library",2022-12-13,Tuesday,"14:00 - 14:59",3,2,27,32,2,2,4
"Baldwin City Public Library",2022-12-13,Tuesday,"15:00 - 15:59",4,0,12,16,1,0,1
"Baldwin City Public Library",2022-12-13,Tuesday,"16:00 - 16:59",20,0,7,27,4,0,4
"Baldwin City Public Library",2022-12-13,Tuesday,"17:00 - 17:59",39,0,32,71,6,0,6
"Baldwin City Public Library",2022-12-14,Wednesday,"7:00 - 7:59",0,11,0,11,0,3,3
"Baldwin City Public Library",2022-12-14,Wednesday,"8:00 - 8:59",0,1,0,1,0,1,1
"Baldwin City Public Library",2022-12-14,Wednesday,"9:00 - 9:59",0,0,51,51,0,0,
"Baldwin City Public Library",2022-12-14,Wednesday,"10:00 - 10:59",13,0,31,44,3,0,3
"Baldwin City Public Library",2022-12-14,Wednesday,"11:00 - 11:59",20,0,73,93,5,0,5
"Baldwin City Public Library",2022-12-14,Wednesday,"12:00 - 12:59",0,7,6,13,0,2,2
"Baldwin City Public Library",2022-12-14,Wednesday,"13:00 - 13:59",3,8,19,30,3,2,4
"Baldwin City Public Library",2022-12-14,Wednesday,"14:00 - 14:59",25,2,9,36,5,1,5
"Baldwin City Public Library",2022-12-14,Wednesday,"15:00 - 15:59",9,4,17,30,4,2,5
"Baldwin City Public Library",2022-12-14,Wednesday,"16:00 - 16:59",19,2,6,27,4,1,4
"Baldwin City Public Library",2022-12-14,Wednesday,"17:00 - 17:59",15,0,15,30,3,0,3
"Baldwin City Public Library",2022-12-14,Wednesday,"18:00 - 18:59",2,0,1,3,2,0,2
"Baldwin City Public Library",2022-12-15,Thursday,"6:00 - 6:59",0,3,0,3,0,1,1
"Baldwin City Public Library",2022-12-15,Thursday,"9:00 - 9:59",0,0,5,5,0,0,
"Baldwin City Public Library",2022-12-15,Thursday,"10:00 - 10:59",16,0,39,55,5,0,5
"Baldwin City Public Library",2022-12-15,Thursday,"11:00 - 11:59",2,0,5,7,2,0,2
"Baldwin City Public Library",2022-12-15,Thursday,"12:00 - 12:59",4,0,13,17,2,0,2
"Baldwin City Public Library",2022-12-15,Thursday,"13:00 - 13:59",11,0,8,19,4,0,4
"Baldwin City Public Library",2022-12-15,Thursday,"14:00 - 14:59",9,0,8,17,6,0,6
"Baldwin City Public Library",2022-12-15,Thursday,"15:00 - 15:59",7,1,11,19,4,1,5
"Baldwin City Public Library",2022-12-15,Thursday,"16:00 - 16:59",9,0,2,11,3,0,3
"Baldwin City Public Library",2022-12-15,Thursday,"17:00 - 17:59",2,0,1,3,1,0,1
"Baldwin City Public Library",2022-12-15,Thursday,"18:00 - 18:59",0,0,1,1,0,0,
"Baldwin City Public Library",2022-12-15,Thursday,"21:00 - 21:59",0,15,0,15,0,1,1
"Baldwin City Public Library",2022-12-15,Thursday,"22:00 - 22:59",0,6,0,6,0,1,1
"Baldwin City Public Library",2022-12-16,Friday,"5:00 - 5:59",0,2,0,2,0,2,2
"Baldwin City Public Library",2022-12-16,Friday,"7:00 - 7:59",0,1,0,1,0,1,1
"Baldwin City Public Library",2022-12-16,Friday,"8:00 - 8:59",0,1,0,1,0,1,1
"Baldwin City Public Library",2022-12-16,Friday,"9:00 - 9:59",0,1,0,1,0,1,1
"Baldwin City Public Library",2022-12-16,Friday,"10:00 - 10:59",5,1,58,64,2,1,2
"Baldwin City Public Library",2022-12-16,Friday,"11:00 - 11:59",9,27,23,59,3,4,6
"Baldwin City Public Library",2022-12-16,Friday,"12:00 - 12:59",2,0,4,6,1,0,1
"Baldwin City Public Library",2022-12-16,Friday,"13:00 - 13:59",23,3,32,58,5,2,5
"Baldwin City Public Library",2022-12-16,Friday,"14:00 - 14:59",2,42,26,70,2,2,3
"Baldwin City Public Library",2022-12-16,Friday,"15:00 - 15:59",20,0,42,62,5,0,5
"Baldwin City Public Library",2022-12-16,Friday,"16:00 - 16:59",6,0,0,6,3,0,3
"Baldwin City Public Library",2022-12-16,Friday,"17:00 - 17:59",3,1,0,4,1,1,1
"Baldwin City Public Library",2022-12-16,Friday,"18:00 - 18:59",0,2,0,2,0,1,1
"Baldwin City Public Library",2022-12-17,Saturday,"9:00 - 9:59",3,1,1,5,1,1,1
"Baldwin City Public Library",2022-12-17,Saturday,"10:00 - 10:59",21,15,29,65,7,3,9
"Baldwin City Public Library",2022-12-17,Saturday,"11:00 - 11:59",24,11,7,42,6,3,8
"Baldwin City Public Library",2022-12-17,Saturday,"12:00 - 12:59",5,0,1,6,1,0,1
"Baldwin City Public Library",2022-12-17,Saturday,"13:00 - 13:59",2,0,0,2,1,0,1
"Baldwin City Public Library",2022-12-17,Saturday,"14:00 - 14:59",0,2,0,2,0,1,1
"Baldwin City Public Library",2022-12-17,Saturday,"16:00 - 16:59",0,1,0,1,0,1,1
"Baldwin City Public Library",2022-12-18,Sunday,"8:00 - 8:59",0,1,0,1,0,1,1
"Baldwin City Public Library",2022-12-19,Monday,"6:00 - 6:59",0,2,0,2,0,1,1
"Baldwin City Public Library",2022-12-19,Monday,"7:00 - 7:59",0,6,0,6,0,2,2
"Baldwin City Public Library",2022-12-19,Monday,"8:00 - 8:59",0,10,0,10,0,1,1
"Baldwin City Public Library",2022-12-19,Monday,"9:00 - 9:59",0,2,0,2,0,2,2
"Baldwin City Public Library",2022-12-19,Monday,"10:00 - 10:59",6,0,33,39,3,0,3
"Baldwin City Public Library",2022-12-19,Monday,"11:00 - 11:59",9,2,7,18,3,1,4
"Baldwin City Public Library",2022-12-19,Monday,"12:00 - 12:59",12,0,19,31,5,0,5
"Baldwin City Public Library",2022-12-19,Monday,"13:00 - 13:59",2,1,25,28,1,1,2
"Baldwin City Public Library",2022-12-19,Monday,"14:00 - 14:59",6,0,3,9,3,0,3
"Baldwin City Public Library",2022-12-19,Monday,"15:00 - 15:59",33,0,18,51,9,0,9
"Baldwin City Public Library",2022-12-19,Monday,"16:00 - 16:59",18,2,19,39,5,1,6
"Baldwin City Public Library",2022-12-19,Monday,"17:00 - 17:59",15,0,15,30,2,0,2
"Baldwin City Public Library",2022-12-19,Monday,"18:00 - 18:59",1,0,1,2,1,0,1
"Baldwin City Public Library",2022-12-19,Monday,"19:00 - 19:59",0,7,0,7,0,1,1
"Baldwin City Public Library",2022-12-20,Tuesday,"7:00 - 7:59",0,1,0,1,0,1,1
"Baldwin City Public Library",2022-12-20,Tuesday,"9:00 - 9:59",1,0,4,5,1,0,1
"Baldwin City Public Library",2022-12-20,Tuesday,"10:00 - 10:59",2,2,10,14,1,1,1
"Baldwin City Public Library",2022-12-20,Tuesday,"11:00 - 11:59",23,1,50,74,8,1,8
"Baldwin City Public Library",2022-12-20,Tuesday,"12:00 - 12:59",7,18,11,36,2,1,2
"Baldwin City Public Library",2022-12-20,Tuesday,"13:00 - 13:59",4,1,3,8,3,1,4
"Baldwin City Public Library",2022-12-20,Tuesday,"14:00 - 14:59",20,0,6,26,5,0,5
"Baldwin City Public Library",2022-12-20,Tuesday,"15:00 - 15:59",10,0,21,31,3,0,3
"Baldwin City Public Library",2022-12-20,Tuesday,"16:00 - 16:59",41,1,34,76,6,1,7
"Baldwin City Public Library",2022-12-20,Tuesday,"17:00 - 17:59",26,13,7,46,4,2,4
"Baldwin City Public Library",2022-12-20,Tuesday,"18:00 - 18:59",4,0,0,4,2,0,2
"Baldwin City Public Library",2022-12-21,Wednesday,"9:00 - 9:59",0,0,10,10,0,0,
"Baldwin City Public Library",2022-12-21,Wednesday,"10:00 - 10:59",31,0,49,80,6,0,6
"Baldwin City Public Library",2022-12-21,Wednesday,"11:00 - 11:59",7,1,6,14,4,1,5
"Baldwin City Public Library",2022-12-21,Wednesday,"12:00 - 12:59",16,4,3,23,5,2,6
"Baldwin City Public Library",2022-12-21,Wednesday,"13:00 - 13:59",3,2,2,7,3,1,4
"Baldwin City Public Library",2022-12-21,Wednesday,"14:00 - 14:59",9,0,16,25,3,0,3
"Baldwin City Public Library",2022-12-21,Wednesday,"15:00 - 15:59",13,0,11,24,4,0,4
"Baldwin City Public Library",2022-12-21,Wednesday,"16:00 - 16:59",23,5,12,40,7,3,8
"Baldwin City Public Library",2022-12-21,Wednesday,"17:00 - 17:59",6,0,5,11,2,0,2
"Baldwin City Public Library",2022-12-21,Wednesday,"21:00 - 21:59",0,1,0,1,0,1,1
"Baldwin City Public Library",2022-12-22,Thursday,"6:00 - 6:59",0,3,0,3,0,1,1
"Baldwin City Public Library",2022-12-22,Thursday,"15:00 - 15:59",0,1,0,1,0,1,1
"Baldwin City Public Library",2022-12-23,Friday,"6:00 - 6:59",0,2,0,2,0,1,1
"Baldwin City Public Library",2022-12-23,Friday,"9:00 - 9:59",0,1,0,1,0,1,1
"Baldwin City Public Library",2022-12-23,Friday,"16:00 - 16:59",0,1,0,1,0,1,1
"Baldwin City Public Library",2022-12-23,Friday,"22:00 - 22:59",0,1,0,1,0,1,1
"Baldwin City Public Library",2022-12-24,Saturday,"7:00 - 7:59",0,1,0,1,0,1,1
"Baldwin City Public Library",2022-12-24,Saturday,"11:00 - 11:59",0,2,0,2,0,1,1
"Baldwin City Public Library",2022-12-24,Saturday,"17:00 - 17:59",0,2,0,2,0,1,1
"Baldwin City Public Library",2022-12-25,Sunday,"7:00 - 7:59",0,7,0,7,0,1,1
"Baldwin City Public Library",2022-12-25,Sunday,"13:00 - 13:59",0,1,0,1,0,1,1
"Baldwin City Public Library",2022-12-25,Sunday,"15:00 - 15:59",0,16,0,16,0,1,1
"Baldwin City Public Library",2022-12-25,Sunday,"19:00 - 19:59",0,7,0,7,0,1,1
"Baldwin City Public Library",2022-12-26,Monday,"9:00 - 9:59",0,12,0,12,0,1,1
"Baldwin City Public Library",2022-12-26,Monday,"10:00 - 10:59",0,4,0,4,0,1,1
"Baldwin City Public Library",2022-12-26,Monday,"12:00 - 12:59",0,1,0,1,0,1,1
"Baldwin City Public Library",2022-12-26,Monday,"18:00 - 18:59",0,1,0,1,0,1,1
"Baldwin City Public Library",2022-12-27,Tuesday,"9:00 - 9:59",0,2,83,85,0,2,2
"Baldwin City Public Library",2022-12-27,Tuesday,"10:00 - 10:59",0,10,11,21,0,3,3
"Baldwin City Public Library",2022-12-27,Tuesday,"11:00 - 11:59",20,10,84,114,7,2,9
"Baldwin City Public Library",2022-12-27,Tuesday,"12:00 - 12:59",16,9,29,54,6,4,8
"Baldwin City Public Library",2022-12-27,Tuesday,"13:00 - 13:59",24,3,26,53,11,2,12
"Baldwin City Public Library",2022-12-27,Tuesday,"14:00 - 14:59",20,1,45,66,8,1,8
"Baldwin City Public Library",2022-12-27,Tuesday,"15:00 - 15:59",14,3,17,34,4,2,6
"Baldwin City Public Library",2022-12-27,Tuesday,"16:00 - 16:59",17,0,10,27,5,0,5
"Baldwin City Public Library",2022-12-27,Tuesday,"17:00 - 17:59",2,0,20,22,1,0,1
"Baldwin City Public Library",2022-12-27,Tuesday,"18:00 - 18:59",0,0,2,2,0,0,
"Baldwin City Public Library",2022-12-27,Tuesday,"19:00 - 19:59",0,1,0,1,0,1,1
"Baldwin City Public Library",2022-12-27,Tuesday,"21:00 - 21:59",0,2,0,2,0,1,1
"Baldwin City Public Library",2022-12-28,Wednesday,"9:00 - 9:59",0,3,15,18,0,1,1
"Baldwin City Public Library",2022-12-28,Wednesday,"10:00 - 10:59",3,0,13,16,1,0,1
"Baldwin City Public Library",2022-12-28,Wednesday,"11:00 - 11:59",25,1,43,69,5,1,6
"Baldwin City Public Library",2022-12-28,Wednesday,"12:00 - 12:59",13,1,36,50,4,1,5
"Baldwin City Public Library",2022-12-28,Wednesday,"13:00 - 13:59",7,8,3,18,5,1,6
"Baldwin City Public Library",2022-12-28,Wednesday,"14:00 - 14:59",12,1,12,25,5,1,6
"Baldwin City Public Library",2022-12-28,Wednesday,"15:00 - 15:59",14,2,11,27,3,1,4
"Baldwin City Public Library",2022-12-28,Wednesday,"16:00 - 16:59",14,0,20,34,3,0,3
"Baldwin City Public Library",2022-12-28,Wednesday,"17:00 - 17:59",0,2,5,7,0,1,1
"Baldwin City Public Library",2022-12-28,Wednesday,"18:00 - 18:59",2,3,8,13,2,1,3
"Baldwin City Public Library",2022-12-29,Thursday,"9:00 - 9:59",0,0,36,36,0,0,
"Baldwin City Public Library",2022-12-29,Thursday,"10:00 - 10:59",5,0,24,29,2,0,2
"Baldwin City Public Library",2022-12-29,Thursday,"11:00 - 11:59",4,1,27,32,1,1,2
"Baldwin City Public Library",2022-12-29,Thursday,"12:00 - 12:59",17,2,29,48,4,1,5
"Baldwin City Public Library",2022-12-29,Thursday,"13:00 - 13:59",17,1,34,52,5,1,5
"Baldwin City Public Library",2022-12-29,Thursday,"14:00 - 14:59",14,5,13,32,6,2,7
"Baldwin City Public Library",2022-12-29,Thursday,"15:00 - 15:59",32,0,5,37,3,0,3
"Baldwin City Public Library",2022-12-29,Thursday,"16:00 - 16:59",20,1,16,37,7,1,7
"Baldwin City Public Library",2022-12-29,Thursday,"17:00 - 17:59",9,1,6,16,3,1,3
"Baldwin City Public Library",2022-12-29,Thursday,"18:00 - 18:59",8,1,1,10,3,1,4
"Baldwin City Public Library",2022-12-30,Friday,"8:00 - 8:59",0,1,0,1,0,1,1
"Baldwin City Public Library",2022-12-30,Friday,"9:00 - 9:59",0,0,3,3,0,0,
"Baldwin City Public Library",2022-12-30,Friday,"10:00 - 10:59",5,0,38,43,3,0,3
"Baldwin City Public Library",2022-12-30,Friday,"11:00 - 11:59",14,0,0,14,2,0,2
"Baldwin City Public Library",2022-12-30,Friday,"12:00 - 12:59",8,0,14,22,3,0,3
"Baldwin City Public Library",2022-12-30,Friday,"13:00 - 13:59",20,2,12,34,5,1,6
"Baldwin City Public Library",2022-12-30,Friday,"14:00 - 14:59",39,3,26,68,6,3,9
