branchname,DATE,DAY,HOUR,CKO,RENEW,RETURNS,TOTAL_CKO_RENEW_RETURN,CKO_BORROWERS,RENEW_BORROWERS,CKO_AND_RENEW_BORROWERS
"Ottawa Library",2023-09-08,Friday,"5:00 - 5:59",0,1,0,1,0,1,1
"Ottawa Library",2023-09-08,Friday,"6:00 - 6:59",0,1,0,1,0,1,1
"Ottawa Library",2023-09-08,Friday,"7:00 - 7:59",2,0,0,2,1,0,1
"Ottawa Library",2023-09-08,Friday,"8:00 - 8:59",1,2,62,65,1,1,2
"Ottawa Library",2023-09-08,Friday,"9:00 - 9:59",10,0,93,103,5,0,5
"Ottawa Library",2023-09-08,Friday,"10:00 - 10:59",30,0,74,104,11,0,11
"Ottawa Library",2023-09-08,Friday,"11:00 - 11:59",73,0,37,110,19,0,19
"Ottawa Library",2023-09-08,Friday,"12:00 - 12:59",17,1,7,25,7,1,7
"Ottawa Library",2023-09-08,Friday,"13:00 - 13:59",18,10,17,45,5,3,7
"Ottawa Library",2023-09-08,Friday,"14:00 - 14:59",32,0,27,59,8,0,8
"Ottawa Library",2023-09-08,Friday,"15:00 - 15:59",67,0,55,122,11,0,11
"Ottawa Library",2023-09-08,Friday,"16:00 - 16:59",14,0,16,30,4,0,4
"Ottawa Library",2023-09-09,Saturday,"7:00 - 7:59",0,5,0,5,0,2,2
"Ottawa Library",2023-09-09,Saturday,"8:00 - 8:59",3,0,19,22,1,0,1
"Ottawa Library",2023-09-09,Saturday,"9:00 - 9:59",6,1,44,51,4,1,5
"Ottawa Library",2023-09-09,Saturday,"10:00 - 10:59",23,0,32,55,7,0,7
"Ottawa Library",2023-09-09,Saturday,"11:00 - 11:59",27,0,13,40,5,0,5
"Ottawa Library",2023-09-09,Saturday,"12:00 - 12:59",62,10,38,110,15,6,17
"Ottawa Library",2023-09-09,Saturday,"13:00 - 13:59",0,0,3,3,0,0,
"Ottawa Library",2023-09-09,Saturday,"17:00 - 17:59",0,4,0,4,0,1,1
"Ottawa Library",2023-09-09,Saturday,"19:00 - 19:59",0,2,0,2,0,1,1
"Ottawa Library",2023-09-10,Sunday,"8:00 - 8:59",0,4,0,4,0,2,2
"Ottawa Library",2023-09-11,Monday,"7:00 - 7:59",0,0,1,1,0,0,
"Ottawa Library",2023-09-11,Monday,"8:00 - 8:59",0,0,84,84,0,0,
"Ottawa Library",2023-09-11,Monday,"9:00 - 9:59",5,0,85,90,3,0,3
"Ottawa Library",2023-09-11,Monday,"10:00 - 10:59",12,9,23,44,5,4,7
"Ottawa Library",2023-09-11,Monday,"11:00 - 11:59",17,2,24,43,6,2,8
"Ottawa Library",2023-09-11,Monday,"12:00 - 12:59",82,5,15,102,10,1,11
"Ottawa Library",2023-09-11,Monday,"13:00 - 13:59",7,6,56,69,4,2,6
"Ottawa Library",2023-09-11,Monday,"14:00 - 14:59",24,7,74,105,7,2,9
"Ottawa Library",2023-09-11,Monday,"15:00 - 15:59",40,10,28,78,6,3,8
"Ottawa Library",2023-09-11,Monday,"16:00 - 16:59",85,10,80,175,19,3,20
"Ottawa Library",2023-09-11,Monday,"17:00 - 17:59",22,5,29,56,7,1,8
"Ottawa Library",2023-09-11,Monday,"18:00 - 18:59",29,0,24,53,3,0,3
"Ottawa Library",2023-09-11,Monday,"19:00 - 19:59",5,0,12,17,3,0,3
"Ottawa Library",2023-09-12,Tuesday,"7:00 - 7:59",5,2,2,9,2,1,3
"Ottawa Library",2023-09-12,Tuesday,"8:00 - 8:59",1,8,39,48,1,1,2
"Ottawa Library",2023-09-12,Tuesday,"9:00 - 9:59",8,10,48,66,5,2,6
"Ottawa Library",2023-09-12,Tuesday,"10:00 - 10:59",38,1,106,145,9,1,10
"Ottawa Library",2023-09-12,Tuesday,"11:00 - 11:59",20,2,16,38,7,1,7
"Ottawa Library",2023-09-12,Tuesday,"12:00 - 12:59",23,5,16,44,7,3,8
"Ottawa Library",2023-09-12,Tuesday,"13:00 - 13:59",5,37,17,59,3,2,4
"Ottawa Library",2023-09-12,Tuesday,"14:00 - 14:59",20,1,28,49,5,1,5
"Ottawa Library",2023-09-12,Tuesday,"15:00 - 15:59",72,1,29,102,15,1,16
"Ottawa Library",2023-09-12,Tuesday,"16:00 - 16:59",33,5,56,94,9,2,11
"Ottawa Library",2023-09-12,Tuesday,"17:00 - 17:59",15,4,14,33,3,3,5
"Ottawa Library",2023-09-12,Tuesday,"18:00 - 18:59",22,0,15,37,7,0,7
"Ottawa Library",2023-09-12,Tuesday,"19:00 - 19:59",11,0,39,50,5,0,5
"Ottawa Library",2023-09-13,Wednesday,"7:00 - 7:59",2,0,2,4,1,0,1
"Ottawa Library",2023-09-13,Wednesday,"8:00 - 8:59",1,0,68,69,1,0,1
"Ottawa Library",2023-09-13,Wednesday,"9:00 - 9:59",32,36,58,126,4,2,4
"Ottawa Library",2023-09-13,Wednesday,"10:00 - 10:59",0,1,30,31,0,1,1
"Ottawa Library",2023-09-13,Wednesday,"11:00 - 11:59",31,1,112,144,12,1,13
"Ottawa Library",2023-09-13,Wednesday,"12:00 - 12:59",38,3,20,61,7,2,8
"Ottawa Library",2023-09-13,Wednesday,"13:00 - 13:59",21,2,1,24,8,1,8
"Ottawa Library",2023-09-13,Wednesday,"14:00 - 14:59",62,4,70,136,8,1,8
"Ottawa Library",2023-09-13,Wednesday,"15:00 - 15:59",27,1,23,51,8,1,9
"Ottawa Library",2023-09-13,Wednesday,"16:00 - 16:59",26,5,15,46,12,1,13
"Ottawa Library",2023-09-13,Wednesday,"17:00 - 17:59",23,0,3,26,5,0,5
"Ottawa Library",2023-09-13,Wednesday,"18:00 - 18:59",19,0,32,51,8,0,8
"Ottawa Library",2023-09-13,Wednesday,"19:00 - 19:59",18,0,27,45,3,0,3
"Ottawa Library",2023-09-14,Thursday,"5:00 - 5:59",0,1,0,1,0,1,1
"Ottawa Library",2023-09-14,Thursday,"7:00 - 7:59",2,0,17,19,1,0,1
"Ottawa Library",2023-09-14,Thursday,"8:00 - 8:59",0,3,10,13,0,1,1
"Ottawa Library",2023-09-14,Thursday,"9:00 - 9:59",13,1,134,148,5,1,6
"Ottawa Library",2023-09-14,Thursday,"10:00 - 10:59",20,0,29,49,7,0,7
"Ottawa Library",2023-09-14,Thursday,"11:00 - 11:59",20,10,5,35,7,5,11
"Ottawa Library",2023-09-14,Thursday,"12:00 - 12:59",18,0,24,42,7,0,7
"Ottawa Library",2023-09-14,Thursday,"13:00 - 13:59",6,1,27,34,2,1,3
"Ottawa Library",2023-09-14,Thursday,"14:00 - 14:59",29,19,50,98,3,1,4
"Ottawa Library",2023-09-14,Thursday,"15:00 - 15:59",13,0,23,36,6,0,6
"Ottawa Library",2023-09-14,Thursday,"16:00 - 16:59",45,2,24,71,12,2,13
"Ottawa Library",2023-09-14,Thursday,"17:00 - 17:59",40,1,13,54,9,1,10
"Ottawa Library",2023-09-14,Thursday,"18:00 - 18:59",4,0,55,59,3,0,3
"Ottawa Library",2023-09-14,Thursday,"19:00 - 19:59",11,2,25,38,3,1,3
"Ottawa Library",2023-09-14,Thursday,"20:00 - 20:59",0,3,0,3,0,1,1
"Ottawa Library",2023-09-15,Friday,"7:00 - 7:59",1,0,7,8,1,0,1
"Ottawa Library",2023-09-15,Friday,"8:00 - 8:59",0,0,35,35,0,0,
"Ottawa Library",2023-09-15,Friday,"9:00 - 9:59",9,10,18,37,2,1,3
"Ottawa Library",2023-09-15,Friday,"10:00 - 10:59",32,2,106,140,8,1,8
"Ottawa Library",2023-09-15,Friday,"11:00 - 11:59",43,0,68,111,12,0,12
"Ottawa Library",2023-09-15,Friday,"12:00 - 12:59",17,5,19,41,8,2,10
"Ottawa Library",2023-09-15,Friday,"13:00 - 13:59",19,0,35,54,6,0,6
"Ottawa Library",2023-09-15,Friday,"14:00 - 14:59",9,1,17,27,5,1,6
"Ottawa Library",2023-09-15,Friday,"15:00 - 15:59",75,2,102,179,14,2,14
"Ottawa Library",2023-09-15,Friday,"16:00 - 16:59",67,5,40,112,12,2,14
"Ottawa Library",2023-09-15,Friday,"17:00 - 17:59",1,0,0,1,1,0,1
"Ottawa Library",2023-09-15,Friday,"21:00 - 21:59",0,5,0,5,0,2,2
"Ottawa Library",2023-09-16,Saturday,"8:00 - 8:59",3,0,12,15,1,0,1
"Ottawa Library",2023-09-16,Saturday,"9:00 - 9:59",11,0,44,55,2,0,2
"Ottawa Library",2023-09-16,Saturday,"10:00 - 10:59",58,2,32,92,10,2,11
"Ottawa Library",2023-09-16,Saturday,"11:00 - 11:59",33,0,11,44,7,0,7
"Ottawa Library",2023-09-16,Saturday,"12:00 - 12:59",10,0,18,28,3,0,3
"Ottawa Library",2023-09-16,Saturday,"13:00 - 13:59",0,2,0,2,0,1,1
"Ottawa Library",2023-09-16,Saturday,"16:00 - 16:59",0,1,0,1,0,1,1
"Ottawa Library",2023-09-17,Sunday,"15:00 - 15:59",0,4,0,4,0,1,1
"Ottawa Library",2023-09-18,Monday,"7:00 - 7:59",1,11,12,24,1,2,3
"Ottawa Library",2023-09-18,Monday,"8:00 - 8:59",5,0,59,64,5,0,5
"Ottawa Library",2023-09-18,Monday,"9:00 - 9:59",26,0,24,50,7,0,7
"Ottawa Library",2023-09-18,Monday,"10:00 - 10:59",13,59,115,187,6,3,7
"Ottawa Library",2023-09-18,Monday,"11:00 - 11:59",84,15,121,220,15,5,16
"Ottawa Library",2023-09-18,Monday,"12:00 - 12:59",42,1,17,60,10,1,10
"Ottawa Library",2023-09-18,Monday,"13:00 - 13:59",30,1,14,45,7,1,8
"Ottawa Library",2023-09-18,Monday,"14:00 - 14:59",16,0,11,27,7,0,7
"Ottawa Library",2023-09-18,Monday,"15:00 - 15:59",19,24,58,101,8,2,9
"Ottawa Library",2023-09-18,Monday,"16:00 - 16:59",32,1,66,99,10,1,11
"Ottawa Library",2023-09-18,Monday,"17:00 - 17:59",16,0,12,28,7,0,7
"Ottawa Library",2023-09-18,Monday,"18:00 - 18:59",24,6,23,53,8,2,8
"Ottawa Library",2023-09-18,Monday,"19:00 - 19:59",20,1,16,37,7,1,8
"Ottawa Library",2023-09-18,Monday,"20:00 - 20:59",0,1,0,1,0,1,1
"Ottawa Library",2023-09-18,Monday,"22:00 - 22:59",0,2,0,2,0,1,1
"Ottawa Library",2023-09-19,Tuesday,"2:00 - 2:59",0,1,0,1,0,1,1
"Ottawa Library",2023-09-19,Tuesday,"7:00 - 7:59",0,21,0,21,0,1,1
"Ottawa Library",2023-09-19,Tuesday,"8:00 - 8:59",0,0,43,43,0,0,
"Ottawa Library",2023-09-19,Tuesday,"9:00 - 9:59",7,16,92,115,5,2,7
"Ottawa Library",2023-09-19,Tuesday,"10:00 - 10:59",42,1,26,69,11,1,11
"Ottawa Library",2023-09-19,Tuesday,"11:00 - 11:59",51,51,90,192,7,1,8
"Ottawa Library",2023-09-19,Tuesday,"12:00 - 12:59",9,8,16,33,3,3,5
"Ottawa Library",2023-09-19,Tuesday,"13:00 - 13:59",13,1,20,34,7,1,7
"Ottawa Library",2023-09-19,Tuesday,"14:00 - 14:59",5,1,34,40,2,1,2
"Ottawa Library",2023-09-19,Tuesday,"15:00 - 15:59",10,4,7,21,5,4,9
"Ottawa Library",2023-09-19,Tuesday,"16:00 - 16:59",51,1,24,76,14,1,14
"Ottawa Library",2023-09-19,Tuesday,"17:00 - 17:59",13,0,18,31,3,0,3
"Ottawa Library",2023-09-19,Tuesday,"18:00 - 18:59",39,1,6,46,8,1,8
"Ottawa Library",2023-09-19,Tuesday,"19:00 - 19:59",41,10,49,100,8,1,8
"Ottawa Library",2023-09-19,Tuesday,"20:00 - 20:59",0,1,0,1,0,1,1
"Ottawa Library",2023-09-20,Wednesday,"7:00 - 7:59",0,1,14,15,0,1,1
"Ottawa Library",2023-09-20,Wednesday,"8:00 - 8:59",1,3,49,53,1,1,2
"Ottawa Library",2023-09-20,Wednesday,"9:00 - 9:59",9,0,78,87,3,0,3
"Ottawa Library",2023-09-20,Wednesday,"10:00 - 10:59",38,11,61,110,8,3,10
"Ottawa Library",2023-09-20,Wednesday,"11:00 - 11:59",13,0,36,49,7,0,7
"Ottawa Library",2023-09-20,Wednesday,"12:00 - 12:59",9,2,3,14,3,1,4
"Ottawa Library",2023-09-20,Wednesday,"13:00 - 13:59",30,5,36,71,9,2,11
"Ottawa Library",2023-09-20,Wednesday,"14:00 - 14:59",29,7,86,122,10,4,12
"Ottawa Library",2023-09-20,Wednesday,"15:00 - 15:59",49,1,11,61,10,1,11
"Ottawa Library",2023-09-20,Wednesday,"16:00 - 16:59",57,2,54,113,11,1,11
"Ottawa Library",2023-09-20,Wednesday,"17:00 - 17:59",28,0,6,34,8,0,8
"Ottawa Library",2023-09-20,Wednesday,"18:00 - 18:59",16,0,10,26,4,0,4
"Ottawa Library",2023-09-20,Wednesday,"19:00 - 19:59",11,0,50,61,6,0,6
"Ottawa Library",2023-09-21,Thursday,"6:00 - 6:59",0,2,0,2,0,1,1
"Ottawa Library",2023-09-21,Thursday,"8:00 - 8:59",1,0,57,58,1,0,1
"Ottawa Library",2023-09-21,Thursday,"9:00 - 9:59",11,3,111,125,4,1,5
"Ottawa Library",2023-09-21,Thursday,"10:00 - 10:59",23,2,18,43,6,1,7
"Ottawa Library",2023-09-21,Thursday,"11:00 - 11:59",6,0,11,17,3,0,3
"Ottawa Library",2023-09-21,Thursday,"12:00 - 12:59",17,1,11,29,6,1,6
"Ottawa Library",2023-09-21,Thursday,"13:00 - 13:59",21,5,16,42,5,1,6
"Ottawa Library",2023-09-21,Thursday,"14:00 - 14:59",0,3,33,36,0,2,2
"Ottawa Library",2023-09-21,Thursday,"15:00 - 15:59",18,6,42,66,3,2,4
"Ottawa Library",2023-09-21,Thursday,"16:00 - 16:59",35,2,20,57,8,1,8
"Ottawa Library",2023-09-21,Thursday,"17:00 - 17:59",24,1,11,36,4,1,4
"Ottawa Library",2023-09-21,Thursday,"18:00 - 18:59",6,0,2,8,4,0,4
"Ottawa Library",2023-09-21,Thursday,"19:00 - 19:59",19,2,41,62,4,1,4
"Ottawa Library",2023-09-22,Friday,"7:00 - 7:59",0,0,14,14,0,0,
"Ottawa Library",2023-09-22,Friday,"8:00 - 8:59",3,1,11,15,3,1,4
"Ottawa Library",2023-09-22,Friday,"9:00 - 9:59",50,4,64,118,6,2,7
"Ottawa Library",2023-09-22,Friday,"10:00 - 10:59",6,0,115,121,3,0,3
"Ottawa Library",2023-09-22,Friday,"11:00 - 11:59",32,0,34,66,6,0,6
"Ottawa Library",2023-09-22,Friday,"12:00 - 12:59",11,0,1,12,6,0,6
"Ottawa Library",2023-09-22,Friday,"13:00 - 13:59",28,9,34,71,7,3,8
"Ottawa Library",2023-09-22,Friday,"14:00 - 14:59",29,1,51,81,8,1,9
"Ottawa Library",2023-09-22,Friday,"15:00 - 15:59",62,6,53,121,10,3,12
"Ottawa Library",2023-09-22,Friday,"16:00 - 16:59",11,0,3,14,5,0,5
"Ottawa Library",2023-09-23,Saturday,"6:00 - 6:59",0,14,0,14,0,2,2
"Ottawa Library",2023-09-23,Saturday,"7:00 - 7:59",0,1,0,1,0,1,1
"Ottawa Library",2023-09-23,Saturday,"8:00 - 8:59",0,2,40,42,0,1,1
"Ottawa Library",2023-09-23,Saturday,"9:00 - 9:59",44,0,33,77,7,0,7
"Ottawa Library",2023-09-23,Saturday,"10:00 - 10:59",43,1,22,66,10,1,10
"Ottawa Library",2023-09-23,Saturday,"11:00 - 11:59",26,6,8,40,9,2,11
"Ottawa Library",2023-09-23,Saturday,"12:00 - 12:59",22,0,17,39,8,0,8
"Ottawa Library",2023-09-23,Saturday,"13:00 - 13:59",0,3,0,3,0,1,1
"Ottawa Library",2023-09-24,Sunday,"12:00 - 12:59",0,1,0,1,0,1,1
"Ottawa Library",2023-09-24,Sunday,"18:00 - 18:59",0,1,0,1,0,1,1
"Ottawa Library",2023-09-24,Sunday,"20:00 - 20:59",0,1,0,1,0,1,1
"Ottawa Library",2023-09-25,Monday,"5:00 - 5:59",0,6,0,6,0,1,1
"Ottawa Library",2023-09-25,Monday,"7:00 - 7:59",0,0,9,9,0,0,
"Ottawa Library",2023-09-25,Monday,"8:00 - 8:59",7,0,108,115,5,0,5
"Ottawa Library",2023-09-25,Monday,"9:00 - 9:59",10,1,28,39,3,1,4
"Ottawa Library",2023-09-25,Monday,"10:00 - 10:59",33,6,148,187,9,2,10
"Ottawa Library",2023-09-25,Monday,"11:00 - 11:59",122,0,44,166,22,0,22
"Ottawa Library",2023-09-25,Monday,"12:00 - 12:59",28,8,10,46,7,1,8
"Ottawa Library",2023-09-25,Monday,"13:00 - 13:59",14,2,38,54,6,1,7
"Ottawa Library",2023-09-25,Monday,"14:00 - 14:59",41,1,49,91,10,1,10
"Ottawa Library",2023-09-25,Monday,"15:00 - 15:59",9,5,8,22,4,2,6
"Ottawa Library",2023-09-25,Monday,"16:00 - 16:59",40,9,19,68,13,2,15
"Ottawa Library",2023-09-25,Monday,"17:00 - 17:59",22,0,18,40,9,0,9
"Ottawa Library",2023-09-25,Monday,"18:00 - 18:59",53,12,26,91,7,4,10
"Ottawa Library",2023-09-25,Monday,"19:00 - 19:59",8,12,30,50,5,1,5
"Ottawa Library",2023-09-25,Monday,"21:00 - 21:59",0,3,0,3,0,1,1
"Ottawa Library",2023-09-26,Tuesday,"7:00 - 7:59",0,0,18,18,0,0,
"Ottawa Library",2023-09-26,Tuesday,"8:00 - 8:59",0,0,77,77,0,0,
"Ottawa Library",2023-09-26,Tuesday,"9:00 - 9:59",2,11,78,91,2,2,4
"Ottawa Library",2023-09-26,Tuesday,"10:00 - 10:59",24,0,123,147,4,0,4
"Ottawa Library",2023-09-26,Tuesday,"11:00 - 11:59",20,2,27,49,8,1,8
"Ottawa Library",2023-09-26,Tuesday,"12:00 - 12:59",26,24,11,61,9,5,10
"Ottawa Library",2023-09-26,Tuesday,"13:00 - 13:59",10,1,28,39,4,1,4
"Ottawa Library",2023-09-26,Tuesday,"14:00 - 14:59",5,1,9,15,4,1,5
"Ottawa Library",2023-09-26,Tuesday,"15:00 - 15:59",2,8,10,20,2,1,3
"Ottawa Library",2023-09-26,Tuesday,"16:00 - 16:59",83,0,25,108,15,0,15
"Ottawa Library",2023-09-26,Tuesday,"17:00 - 17:59",29,1,16,46,5,1,5
"Ottawa Library",2023-09-26,Tuesday,"18:00 - 18:59",14,1,0,15,3,1,3
"Ottawa Library",2023-09-26,Tuesday,"19:00 - 19:59",3,1,30,34,1,1,1
"Ottawa Library",2023-09-26,Tuesday,"20:00 - 20:59",0,1,0,1,0,1,1
"Ottawa Library",2023-09-27,Wednesday,"4:00 - 4:59",0,3,0,3,0,1,1
"Ottawa Library",2023-09-27,Wednesday,"7:00 - 7:59",1,0,8,9,1,0,1
"Ottawa Library",2023-09-27,Wednesday,"8:00 - 8:59",1,0,7,8,1,0,1
"Ottawa Library",2023-09-27,Wednesday,"9:00 - 9:59",3,2,47,52,3,2,5
"Ottawa Library",2023-09-27,Wednesday,"10:00 - 10:59",9,7,44,60,2,2,4
"Ottawa Library",2023-09-27,Wednesday,"11:00 - 11:59",2,0,2,4,2,0,2
"Ottawa Library",2023-09-27,Wednesday,"12:00 - 12:59",20,1,15,36,5,1,5
"Ottawa Library",2023-09-27,Wednesday,"13:00 - 13:59",9,0,25,34,6,0,6
"Ottawa Library",2023-09-27,Wednesday,"14:00 - 14:59",2,36,53,91,1,2,3
"Ottawa Library",2023-09-27,Wednesday,"15:00 - 15:59",4,0,16,20,4,0,4
"Ottawa Library",2023-09-27,Wednesday,"16:00 - 16:59",17,0,16,33,4,0,4
"Ottawa Library",2023-09-27,Wednesday,"17:00 - 17:59",29,0,22,51,6,0,6
"Ottawa Library",2023-09-27,Wednesday,"18:00 - 18:59",7,3,2,12,4,2,5
"Ottawa Library",2023-09-27,Wednesday,"19:00 - 19:59",41,0,66,107,2,0,2
"Ottawa Library",2023-09-27,Wednesday,"21:00 - 21:59",0,1,0,1,0,1,1
"Ottawa Library",2023-09-27,Wednesday,"22:00 - 22:59",0,1,0,1,0,1,1
"Ottawa Library",2023-09-27,Wednesday,"23:00 - 23:59",0,1,0,1,0,1,1
"Ottawa Library",2023-09-28,Thursday,"7:00 - 7:59",1,7,0,8,1,2,3
"Ottawa Library",2023-09-28,Thursday,"8:00 - 8:59",1,0,69,70,1,0,1
"Ottawa Library",2023-09-28,Thursday,"9:00 - 9:59",11,3,102,116,4,2,6
"Ottawa Library",2023-09-28,Thursday,"10:00 - 10:59",18,13,25,56,7,1,7
"Ottawa Library",2023-09-28,Thursday,"11:00 - 11:59",56,7,32,95,11,3,11
"Ottawa Library",2023-09-28,Thursday,"12:00 - 12:59",14,2,10,26,3,1,4
"Ottawa Library",2023-09-28,Thursday,"13:00 - 13:59",2,0,4,6,2,0,2
"Ottawa Library",2023-09-28,Thursday,"14:00 - 14:59",16,2,74,92,4,1,4
"Ottawa Library",2023-09-28,Thursday,"15:00 - 15:59",72,3,17,92,17,2,17
"Ottawa Library",2023-09-28,Thursday,"16:00 - 16:59",10,0,0,10,4,0,4
"Ottawa Library",2023-09-28,Thursday,"17:00 - 17:59",24,48,3,75,2,2,4
"Ottawa Library",2023-09-28,Thursday,"18:00 - 18:59",33,0,14,47,5,0,5
"Ottawa Library",2023-09-28,Thursday,"19:00 - 19:59",83,1,108,192,7,1,7
"Ottawa Library",2023-09-28,Thursday,"22:00 - 22:59",0,5,0,5,0,3,3
"Ottawa Library",2023-09-29,Friday,"7:00 - 7:59",0,3,1,4,0,2,2
"Ottawa Library",2023-09-29,Friday,"8:00 - 8:59",4,0,42,46,1,0,1
"Ottawa Library",2023-09-29,Friday,"9:00 - 9:59",15,0,98,113,7,0,7
"Ottawa Library",2023-09-29,Friday,"10:00 - 10:59",40,0,81,121,8,0,8
"Ottawa Library",2023-09-29,Friday,"11:00 - 11:59",16,5,11,32,8,3,10
"Ottawa Library",2023-09-29,Friday,"12:00 - 12:59",10,0,5,15,3,0,3
"Ottawa Library",2023-09-29,Friday,"13:00 - 13:59",16,0,34,50,3,0,3
"Ottawa Library",2023-09-29,Friday,"14:00 - 14:59",22,3,47,72,6,2,7
"Ottawa Library",2023-09-29,Friday,"15:00 - 15:59",33,0,15,48,7,0,7
"Ottawa Library",2023-09-29,Friday,"16:00 - 16:59",47,2,25,74,9,1,9
"Ottawa Library",2023-09-29,Friday,"17:00 - 17:59",0,2,0,2,0,1,1
"Ottawa Library",2023-09-29,Friday,"18:00 - 18:59",0,2,0,2,0,1,1
"Ottawa Library",2023-09-30,Saturday,"8:00 - 8:59",1,0,11,12,1,0,1
"Ottawa Library",2023-09-30,Saturday,"9:00 - 9:59",43,6,52,101,4,1,4
"Ottawa Library",2023-09-30,Saturday,"10:00 - 10:59",39,9,9,57,6,1,6
"Ottawa Library",2023-09-30,Saturday,"11:00 - 11:59",53,1,74,128,12,1,13
"Ottawa Library",2023-09-30,Saturday,"12:00 - 12:59",27,0,3,30,7,0,7
"Ottawa Library",2023-09-30,Saturday,"15:00 - 15:59",0,18,0,18,0,1,1
"Overbrook Public Library",2023-09-01,Friday,"9:00 - 9:59",0,0,13,13,0,0,
"Overbrook Public Library",2023-09-01,Friday,"10:00 - 10:59",1,0,6,7,1,0,1
"Overbrook Public Library",2023-09-01,Friday,"11:00 - 11:59",0,0,2,2,0,0,
"Overbrook Public Library",2023-09-01,Friday,"12:00 - 12:59",7,0,14,21,3,0,3
"Overbrook Public Library",2023-09-01,Friday,"13:00 - 13:59",4,1,32,37,4,1,4
"Overbrook Public Library",2023-09-01,Friday,"14:00 - 14:59",11,0,0,11,2,0,2
"Overbrook Public Library",2023-09-01,Friday,"15:00 - 15:59",7,0,2,9,3,0,3
"Overbrook Public Library",2023-09-01,Friday,"16:00 - 16:59",10,0,8,18,3,0,3
"Overbrook Public Library",2023-09-01,Friday,"17:00 - 17:59",0,3,0,3,0,1,1
"Overbrook Public Library",2023-09-05,Tuesday,"0:00 - 0:59",0,2,0,2,0,1,1
"Overbrook Public Library",2023-09-05,Tuesday,"9:00 - 9:59",0,0,9,9,0,0,
"Overbrook Public Library",2023-09-05,Tuesday,"10:00 - 10:59",4,2,4,10,4,2,4
"Overbrook Public Library",2023-09-05,Tuesday,"11:00 - 11:59",11,1,7,19,4,1,4
"Overbrook Public Library",2023-09-05,Tuesday,"12:00 - 12:59",10,0,32,42,5,0,5
"Overbrook Public Library",2023-09-05,Tuesday,"13:00 - 13:59",3,0,8,11,2,0,2
"Overbrook Public Library",2023-09-05,Tuesday,"14:00 - 14:59",1,2,2,5,1,1,1
"Overbrook Public Library",2023-09-05,Tuesday,"15:00 - 15:59",5,0,4,9,1,0,1
"Overbrook Public Library",2023-09-05,Tuesday,"16:00 - 16:59",8,0,9,17,3,0,3
"Overbrook Public Library",2023-09-05,Tuesday,"17:00 - 17:59",0,1,0,1,0,1,1
"Overbrook Public Library",2023-09-06,Wednesday,"10:00 - 10:59",4,0,46,50,1,0,1
"Overbrook Public Library",2023-09-06,Wednesday,"11:00 - 11:59",1,1,1,3,1,1,1
"Overbrook Public Library",2023-09-06,Wednesday,"12:00 - 12:59",11,0,21,32,3,0,3
"Overbrook Public Library",2023-09-06,Wednesday,"13:00 - 13:59",1,3,38,42,1,1,2
"Overbrook Public Library",2023-09-06,Wednesday,"14:00 - 14:59",11,0,11,22,3,0,3
"Overbrook Public Library",2023-09-06,Wednesday,"16:00 - 16:59",3,0,5,8,1,0,1
"Overbrook Public Library",2023-09-06,Wednesday,"17:00 - 17:59",19,4,15,38,5,1,5
"Overbrook Public Library",2023-09-07,Thursday,"10:00 - 10:59",0,0,21,21,0,0,
"Overbrook Public Library",2023-09-07,Thursday,"11:00 - 11:59",2,0,8,10,1,0,1
"Overbrook Public Library",2023-09-07,Thursday,"12:00 - 12:59",0,2,5,7,0,1,1
"Overbrook Public Library",2023-09-07,Thursday,"13:00 - 13:59",2,0,32,34,2,0,2
"Overbrook Public Library",2023-09-07,Thursday,"14:00 - 14:59",1,3,4,8,1,2,2
"Overbrook Public Library",2023-09-07,Thursday,"15:00 - 15:59",9,0,2,11,2,0,2
"Overbrook Public Library",2023-09-07,Thursday,"16:00 - 16:59",11,0,0,11,2,0,2
"Overbrook Public Library",2023-09-07,Thursday,"17:00 - 17:59",3,0,3,6,1,0,1
"Overbrook Public Library",2023-09-07,Thursday,"18:00 - 18:59",3,2,3,8,2,2,2
"Overbrook Public Library",2023-09-08,Friday,"7:00 - 7:59",0,2,0,2,0,1,1
"Overbrook Public Library",2023-09-08,Friday,"9:00 - 9:59",0,0,5,5,0,0,
"Overbrook Public Library",2023-09-08,Friday,"10:00 - 10:59",2,0,6,8,1,0,1
"Overbrook Public Library",2023-09-08,Friday,"12:00 - 12:59",5,0,19,24,1,0,1
"Overbrook Public Library",2023-09-08,Friday,"13:00 - 13:59",6,0,25,31,1,0,1
"Overbrook Public Library",2023-09-08,Friday,"14:00 - 14:59",5,0,3,8,2,0,2
"Overbrook Public Library",2023-09-08,Friday,"15:00 - 15:59",2,0,0,2,1,0,1
"Overbrook Public Library",2023-09-08,Friday,"16:00 - 16:59",0,0,2,2,0,0,
"Overbrook Public Library",2023-09-08,Friday,"17:00 - 17:59",0,0,1,1,0,0,
"Overbrook Public Library",2023-09-09,Saturday,"9:00 - 9:59",2,0,26,28,1,0,1
"Overbrook Public Library",2023-09-09,Saturday,"10:00 - 10:59",1,5,17,23,1,1,2
"Overbrook Public Library",2023-09-09,Saturday,"11:00 - 11:59",3,0,0,3,1,0,1
"Overbrook Public Library",2023-09-09,Saturday,"12:00 - 12:59",17,1,13,31,3,1,3
"Overbrook Public Library",2023-09-09,Saturday,"21:00 - 21:59",0,4,0,4,0,2,2
