branchname,DATE,DAY,HOUR,CKO,RENEW,RETURNS,TOTAL_CKO_RENEW_RETURN,CKO_BORROWERS,RENEW_BORROWERS,CKO_AND_RENEW_BORROWERS
"Osawatomie Public Library",2023-04-01,Saturday,"11:00 - 11:59",9,2,10,21,5,1,5
"Osawatomie Public Library",2023-04-01,Saturday,"12:00 - 12:59",0,0,1,1,0,0,
"Osawatomie Public Library",2023-04-03,Monday,"8:00 - 8:59",0,1,0,1,0,1,1
"Osawatomie Public Library",2023-04-03,Monday,"9:00 - 9:59",0,2,52,54,0,1,1
"Osawatomie Public Library",2023-04-03,Monday,"10:00 - 10:59",0,1,6,7,0,1,1
"Osawatomie Public Library",2023-04-03,Monday,"11:00 - 11:59",4,1,6,11,2,1,3
"Osawatomie Public Library",2023-04-03,Monday,"12:00 - 12:59",1,10,1,12,1,6,7
"Osawatomie Public Library",2023-04-03,Monday,"13:00 - 13:59",5,3,14,22,2,1,3
"Osawatomie Public Library",2023-04-03,Monday,"14:00 - 14:59",6,1,10,17,2,1,2
"Osawatomie Public Library",2023-04-03,Monday,"15:00 - 15:59",1,3,5,9,1,2,2
"Osawatomie Public Library",2023-04-03,Monday,"16:00 - 16:59",12,0,2,14,2,0,2
"Osawatomie Public Library",2023-04-04,Tuesday,"8:00 - 8:59",0,0,2,2,0,0,
"Osawatomie Public Library",2023-04-04,Tuesday,"9:00 - 9:59",3,0,12,15,1,0,1
"Osawatomie Public Library",2023-04-04,Tuesday,"10:00 - 10:59",0,0,58,58,0,0,
"Osawatomie Public Library",2023-04-04,Tuesday,"11:00 - 11:59",4,0,9,13,3,0,3
"Osawatomie Public Library",2023-04-04,Tuesday,"12:00 - 12:59",0,0,6,6,0,0,
"Osawatomie Public Library",2023-04-04,Tuesday,"13:00 - 13:59",16,0,5,21,3,0,3
"Osawatomie Public Library",2023-04-04,Tuesday,"14:00 - 14:59",0,0,4,4,0,0,
"Osawatomie Public Library",2023-04-04,Tuesday,"15:00 - 15:59",5,0,18,23,3,0,3
"Osawatomie Public Library",2023-04-04,Tuesday,"16:00 - 16:59",5,0,7,12,3,0,3
"Osawatomie Public Library",2023-04-04,Tuesday,"17:00 - 17:59",3,0,4,7,2,0,2
"Osawatomie Public Library",2023-04-04,Tuesday,"18:00 - 18:59",0,1,0,1,0,1,1
"Osawatomie Public Library",2023-04-04,Tuesday,"20:00 - 20:59",0,5,0,5,0,1,1
"Osawatomie Public Library",2023-04-04,Tuesday,"21:00 - 21:59",0,3,0,3,0,2,2
"Osawatomie Public Library",2023-04-05,Wednesday,"9:00 - 9:59",7,0,12,19,1,0,1
"Osawatomie Public Library",2023-04-05,Wednesday,"10:00 - 10:59",3,0,62,65,1,0,1
"Osawatomie Public Library",2023-04-05,Wednesday,"11:00 - 11:59",2,0,2,4,1,0,1
"Osawatomie Public Library",2023-04-05,Wednesday,"12:00 - 12:59",2,0,1,3,2,0,2
"Osawatomie Public Library",2023-04-05,Wednesday,"13:00 - 13:59",0,0,3,3,0,0,
"Osawatomie Public Library",2023-04-05,Wednesday,"14:00 - 14:59",2,0,0,2,2,0,2
"Osawatomie Public Library",2023-04-05,Wednesday,"15:00 - 15:59",4,0,3,7,2,0,2
"Osawatomie Public Library",2023-04-05,Wednesday,"16:00 - 16:59",6,0,7,13,1,0,1
"Osawatomie Public Library",2023-04-05,Wednesday,"17:00 - 17:59",3,1,2,6,2,1,2
"Osawatomie Public Library",2023-04-06,Thursday,"8:00 - 8:59",0,0,1,1,0,0,
"Osawatomie Public Library",2023-04-06,Thursday,"9:00 - 9:59",0,7,10,17,0,1,1
"Osawatomie Public Library",2023-04-06,Thursday,"10:00 - 10:59",12,7,27,46,6,1,6
"Osawatomie Public Library",2023-04-06,Thursday,"11:00 - 11:59",9,2,8,19,3,1,3
"Osawatomie Public Library",2023-04-06,Thursday,"12:00 - 12:59",3,0,5,8,2,0,2
"Osawatomie Public Library",2023-04-06,Thursday,"14:00 - 14:59",3,1,6,10,1,1,1
"Osawatomie Public Library",2023-04-06,Thursday,"15:00 - 15:59",1,0,3,4,1,0,1
"Osawatomie Public Library",2023-04-06,Thursday,"16:00 - 16:59",5,0,4,9,2,0,2
"Osawatomie Public Library",2023-04-06,Thursday,"17:00 - 17:59",2,0,5,7,2,0,2
"Osawatomie Public Library",2023-04-06,Thursday,"18:00 - 18:59",1,0,0,1,1,0,1
"Osawatomie Public Library",2023-04-07,Friday,"8:00 - 8:59",0,0,1,1,0,0,
"Osawatomie Public Library",2023-04-07,Friday,"9:00 - 9:59",8,8,58,74,2,2,3
"Osawatomie Public Library",2023-04-07,Friday,"10:00 - 10:59",2,0,5,7,1,0,1
"Osawatomie Public Library",2023-04-07,Friday,"11:00 - 11:59",7,1,2,10,5,1,6
"Osawatomie Public Library",2023-04-07,Friday,"12:00 - 12:59",8,4,8,20,3,2,5
"Osawatomie Public Library",2023-04-07,Friday,"13:00 - 13:59",5,0,4,9,2,0,2
"Osawatomie Public Library",2023-04-07,Friday,"14:00 - 14:59",3,1,1,5,2,1,3
"Osawatomie Public Library",2023-04-07,Friday,"15:00 - 15:59",7,0,2,9,3,0,3
"Osawatomie Public Library",2023-04-07,Friday,"16:00 - 16:59",0,0,4,4,0,0,
"Osawatomie Public Library",2023-04-07,Friday,"17:00 - 17:59",1,1,5,7,1,1,2
"Osawatomie Public Library",2023-04-08,Saturday,"6:00 - 6:59",0,2,0,2,0,1,1
"Osawatomie Public Library",2023-04-09,Sunday,"20:00 - 20:59",0,1,0,1,0,1,1
"Osawatomie Public Library",2023-04-10,Monday,"6:00 - 6:59",0,1,0,1,0,1,1
"Osawatomie Public Library",2023-04-10,Monday,"8:00 - 8:59",0,6,3,9,0,1,1
"Osawatomie Public Library",2023-04-10,Monday,"9:00 - 9:59",5,2,77,84,1,1,2
"Osawatomie Public Library",2023-04-10,Monday,"10:00 - 10:59",2,9,6,17,2,3,5
"Osawatomie Public Library",2023-04-10,Monday,"11:00 - 11:59",4,9,0,13,1,6,7
"Osawatomie Public Library",2023-04-10,Monday,"12:00 - 12:59",0,0,9,9,0,0,
"Osawatomie Public Library",2023-04-10,Monday,"13:00 - 13:59",7,0,10,17,2,0,2
"Osawatomie Public Library",2023-04-10,Monday,"14:00 - 14:59",4,1,2,7,2,1,3
"Osawatomie Public Library",2023-04-10,Monday,"15:00 - 15:59",5,0,4,9,1,0,1
"Osawatomie Public Library",2023-04-10,Monday,"16:00 - 16:59",3,1,16,20,1,1,2
"Osawatomie Public Library",2023-04-10,Monday,"20:00 - 20:59",0,1,0,1,0,1,1
"Osawatomie Public Library",2023-04-11,Tuesday,"8:00 - 8:59",0,0,5,5,0,0,
"Osawatomie Public Library",2023-04-11,Tuesday,"9:00 - 9:59",0,0,19,19,0,0,
"Osawatomie Public Library",2023-04-11,Tuesday,"10:00 - 10:59",4,0,20,24,2,0,2
"Osawatomie Public Library",2023-04-11,Tuesday,"11:00 - 11:59",1,0,4,5,1,0,1
"Osawatomie Public Library",2023-04-11,Tuesday,"12:00 - 12:59",4,0,11,15,1,0,1
"Osawatomie Public Library",2023-04-11,Tuesday,"13:00 - 13:59",4,1,3,8,3,1,4
"Osawatomie Public Library",2023-04-11,Tuesday,"14:00 - 14:59",19,3,16,38,4,2,6
"Osawatomie Public Library",2023-04-11,Tuesday,"15:00 - 15:59",6,5,10,21,3,3,6
"Osawatomie Public Library",2023-04-11,Tuesday,"16:00 - 16:59",2,0,2,4,2,0,2
"Osawatomie Public Library",2023-04-11,Tuesday,"17:00 - 17:59",2,1,3,6,2,1,2
"Osawatomie Public Library",2023-04-12,Wednesday,"9:00 - 9:59",2,0,42,44,1,0,1
"Osawatomie Public Library",2023-04-12,Wednesday,"10:00 - 10:59",1,0,0,1,1,0,1
"Osawatomie Public Library",2023-04-12,Wednesday,"11:00 - 11:59",3,0,2,5,1,0,1
"Osawatomie Public Library",2023-04-12,Wednesday,"12:00 - 12:59",2,0,2,4,2,0,2
"Osawatomie Public Library",2023-04-12,Wednesday,"13:00 - 13:59",2,0,3,5,2,0,2
"Osawatomie Public Library",2023-04-12,Wednesday,"14:00 - 14:59",7,2,3,12,1,1,2
"Osawatomie Public Library",2023-04-12,Wednesday,"15:00 - 15:59",3,0,3,6,3,0,3
"Osawatomie Public Library",2023-04-12,Wednesday,"16:00 - 16:59",9,0,9,18,4,0,4
"Osawatomie Public Library",2023-04-12,Wednesday,"17:00 - 17:59",0,0,3,3,0,0,
"Osawatomie Public Library",2023-04-13,Thursday,"9:00 - 9:59",1,0,7,8,1,0,1
"Osawatomie Public Library",2023-04-13,Thursday,"10:00 - 10:59",4,3,29,36,3,1,4
"Osawatomie Public Library",2023-04-13,Thursday,"12:00 - 12:59",3,2,4,9,2,1,2
"Osawatomie Public Library",2023-04-13,Thursday,"13:00 - 13:59",0,2,0,2,0,1,1
"Osawatomie Public Library",2023-04-13,Thursday,"14:00 - 14:59",7,0,24,31,4,0,4
"Osawatomie Public Library",2023-04-13,Thursday,"15:00 - 15:59",4,0,9,13,1,0,1
"Osawatomie Public Library",2023-04-13,Thursday,"16:00 - 16:59",3,0,8,11,3,0,3
"Osawatomie Public Library",2023-04-13,Thursday,"17:00 - 17:59",5,0,1,6,3,0,3
"Osawatomie Public Library",2023-04-14,Friday,"8:00 - 8:59",0,0,2,2,0,0,
"Osawatomie Public Library",2023-04-14,Friday,"9:00 - 9:59",6,0,27,33,2,0,2
"Osawatomie Public Library",2023-04-14,Friday,"10:00 - 10:59",4,0,62,66,3,0,3
"Osawatomie Public Library",2023-04-14,Friday,"11:00 - 11:59",21,1,8,30,4,1,5
"Osawatomie Public Library",2023-04-14,Friday,"12:00 - 12:59",3,0,1,4,1,0,1
"Osawatomie Public Library",2023-04-14,Friday,"13:00 - 13:59",1,0,2,3,1,0,1
"Osawatomie Public Library",2023-04-14,Friday,"14:00 - 14:59",0,0,12,12,0,0,
"Osawatomie Public Library",2023-04-14,Friday,"15:00 - 15:59",1,0,0,1,1,0,1
"Osawatomie Public Library",2023-04-14,Friday,"16:00 - 16:59",4,0,4,8,2,0,2
"Osawatomie Public Library",2023-04-14,Friday,"17:00 - 17:59",2,1,1,4,2,1,2
"Osawatomie Public Library",2023-04-14,Friday,"19:00 - 19:59",0,1,0,1,0,1,1
"Osawatomie Public Library",2023-04-14,Friday,"20:00 - 20:59",0,1,0,1,0,1,1
"Osawatomie Public Library",2023-04-15,Saturday,"8:00 - 8:59",0,0,2,2,0,0,
"Osawatomie Public Library",2023-04-15,Saturday,"9:00 - 9:59",7,0,16,23,1,0,1
"Osawatomie Public Library",2023-04-15,Saturday,"10:00 - 10:59",4,0,1,5,3,0,3
"Osawatomie Public Library",2023-04-15,Saturday,"11:00 - 11:59",2,0,7,9,2,0,2
"Osawatomie Public Library",2023-04-15,Saturday,"12:00 - 12:59",11,2,4,17,3,2,4
"Osawatomie Public Library",2023-04-15,Saturday,"13:00 - 13:59",4,2,3,9,3,1,4
"Osawatomie Public Library",2023-04-15,Saturday,"16:00 - 16:59",0,5,0,5,0,1,1
"Osawatomie Public Library",2023-04-16,Sunday,"21:00 - 21:59",0,1,0,1,0,1,1
"Osawatomie Public Library",2023-04-17,Monday,"9:00 - 9:59",8,0,51,59,1,0,1
"Osawatomie Public Library",2023-04-17,Monday,"10:00 - 10:59",11,8,14,33,4,2,6
"Osawatomie Public Library",2023-04-17,Monday,"11:00 - 11:59",8,19,15,42,4,9,11
"Osawatomie Public Library",2023-04-17,Monday,"12:00 - 12:59",6,6,3,15,3,5,8
"Osawatomie Public Library",2023-04-17,Monday,"13:00 - 13:59",4,0,3,7,3,0,3
"Osawatomie Public Library",2023-04-17,Monday,"14:00 - 14:59",3,0,5,8,3,0,3
"Osawatomie Public Library",2023-04-17,Monday,"15:00 - 15:59",5,0,9,14,1,0,1
"Osawatomie Public Library",2023-04-17,Monday,"16:00 - 16:59",10,1,7,18,2,1,3
"Osawatomie Public Library",2023-04-17,Monday,"17:00 - 17:59",6,0,3,9,4,0,4
"Osawatomie Public Library",2023-04-18,Tuesday,"6:00 - 6:59",0,2,0,2,0,1,1
"Osawatomie Public Library",2023-04-18,Tuesday,"9:00 - 9:59",0,0,2,2,0,0,
"Osawatomie Public Library",2023-04-18,Tuesday,"10:00 - 10:59",2,0,7,9,2,0,2
"Osawatomie Public Library",2023-04-18,Tuesday,"11:00 - 11:59",10,1,47,58,7,1,7
"Osawatomie Public Library",2023-04-18,Tuesday,"12:00 - 12:59",2,0,16,18,1,0,1
"Osawatomie Public Library",2023-04-18,Tuesday,"13:00 - 13:59",4,0,3,7,2,0,2
"Osawatomie Public Library",2023-04-18,Tuesday,"14:00 - 14:59",1,0,0,1,1,0,1
"Osawatomie Public Library",2023-04-18,Tuesday,"15:00 - 15:59",5,0,4,9,1,0,1
"Osawatomie Public Library",2023-04-18,Tuesday,"16:00 - 16:59",13,0,12,25,2,0,2
"Osawatomie Public Library",2023-04-18,Tuesday,"17:00 - 17:59",7,0,5,12,3,0,3
"Osawatomie Public Library",2023-04-19,Wednesday,"9:00 - 9:59",0,0,5,5,0,0,
"Osawatomie Public Library",2023-04-19,Wednesday,"10:00 - 10:59",8,0,26,34,2,0,2
"Osawatomie Public Library",2023-04-19,Wednesday,"11:00 - 11:59",6,0,32,38,5,0,5
"Osawatomie Public Library",2023-04-19,Wednesday,"12:00 - 12:59",3,0,2,5,3,0,3
"Osawatomie Public Library",2023-04-19,Wednesday,"13:00 - 13:59",6,1,3,10,2,1,2
"Osawatomie Public Library",2023-04-19,Wednesday,"14:00 - 14:59",0,0,2,2,0,0,
"Osawatomie Public Library",2023-04-19,Wednesday,"15:00 - 15:59",1,0,2,3,1,0,1
"Osawatomie Public Library",2023-04-19,Wednesday,"16:00 - 16:59",6,0,3,9,4,0,4
"Osawatomie Public Library",2023-04-19,Wednesday,"17:00 - 17:59",0,0,2,2,0,0,
"Osawatomie Public Library",2023-04-20,Thursday,"8:00 - 8:59",1,0,1,2,1,0,1
"Osawatomie Public Library",2023-04-20,Thursday,"9:00 - 9:59",0,3,5,8,0,1,1
"Osawatomie Public Library",2023-04-20,Thursday,"10:00 - 10:59",4,0,34,38,2,0,2
"Osawatomie Public Library",2023-04-20,Thursday,"11:00 - 11:59",3,0,4,7,1,0,1
"Osawatomie Public Library",2023-04-20,Thursday,"12:00 - 12:59",10,1,3,14,4,1,5
"Osawatomie Public Library",2023-04-20,Thursday,"13:00 - 13:59",7,0,11,18,2,0,2
"Osawatomie Public Library",2023-04-20,Thursday,"14:00 - 14:59",0,0,1,1,0,0,
"Osawatomie Public Library",2023-04-20,Thursday,"15:00 - 15:59",0,0,6,6,0,0,
"Osawatomie Public Library",2023-04-20,Thursday,"16:00 - 16:59",9,0,4,13,3,0,3
"Osawatomie Public Library",2023-04-20,Thursday,"17:00 - 17:59",9,0,1,10,3,0,3
"Osawatomie Public Library",2023-04-20,Thursday,"21:00 - 21:59",0,3,0,3,0,1,1
"Osawatomie Public Library",2023-04-21,Friday,"8:00 - 8:59",0,0,2,2,0,0,
"Osawatomie Public Library",2023-04-21,Friday,"9:00 - 9:59",0,0,20,20,0,0,
"Osawatomie Public Library",2023-04-21,Friday,"10:00 - 10:59",3,0,27,30,2,0,2
"Osawatomie Public Library",2023-04-21,Friday,"11:00 - 11:59",14,0,8,22,4,0,4
"Osawatomie Public Library",2023-04-21,Friday,"12:00 - 12:59",1,6,3,10,1,1,2
"Osawatomie Public Library",2023-04-21,Friday,"13:00 - 13:59",5,1,1,7,2,1,2
"Osawatomie Public Library",2023-04-21,Friday,"14:00 - 14:59",2,1,7,10,2,1,3
"Osawatomie Public Library",2023-04-21,Friday,"15:00 - 15:59",5,0,2,7,4,0,4
"Osawatomie Public Library",2023-04-21,Friday,"16:00 - 16:59",1,0,1,2,1,0,1
"Osawatomie Public Library",2023-04-21,Friday,"17:00 - 17:59",12,0,0,12,3,0,3
"Osawatomie Public Library",2023-04-21,Friday,"18:00 - 18:59",1,0,1,2,1,0,1
"Osawatomie Public Library",2023-04-22,Saturday,"8:00 - 8:59",0,1,0,1,0,1,1
"Osawatomie Public Library",2023-04-22,Saturday,"9:00 - 9:59",0,0,4,4,0,0,
"Osawatomie Public Library",2023-04-22,Saturday,"10:00 - 10:59",13,0,7,20,2,0,2
"Osawatomie Public Library",2023-04-22,Saturday,"11:00 - 11:59",5,0,12,17,3,0,3
"Osawatomie Public Library",2023-04-22,Saturday,"12:00 - 12:59",5,0,1,6,4,0,4
"Osawatomie Public Library",2023-04-22,Saturday,"13:00 - 13:59",1,0,1,2,1,0,1
"Osawatomie Public Library",2023-04-22,Saturday,"21:00 - 21:59",0,2,0,2,0,1,1
"Osawatomie Public Library",2023-04-23,Sunday,"19:00 - 19:59",0,1,0,1,0,1,1
"Osawatomie Public Library",2023-04-24,Monday,"8:00 - 8:59",0,0,1,1,0,0,
"Osawatomie Public Library",2023-04-24,Monday,"9:00 - 9:59",4,39,32,75,2,7,9
"Osawatomie Public Library",2023-04-24,Monday,"10:00 - 10:59",4,3,64,71,4,2,6
"Osawatomie Public Library",2023-04-24,Monday,"11:00 - 11:59",4,11,6,21,2,2,4
"Osawatomie Public Library",2023-04-24,Monday,"12:00 - 12:59",10,1,18,29,3,1,3
"Osawatomie Public Library",2023-04-24,Monday,"13:00 - 13:59",2,4,5,11,1,1,2
"Osawatomie Public Library",2023-04-24,Monday,"14:00 - 14:59",0,0,1,1,0,0,
"Osawatomie Public Library",2023-04-24,Monday,"15:00 - 15:59",3,0,4,7,2,0,2
"Osawatomie Public Library",2023-04-24,Monday,"16:00 - 16:59",7,0,2,9,2,0,2
"Osawatomie Public Library",2023-04-24,Monday,"17:00 - 17:59",10,3,10,23,3,2,4
"Osawatomie Public Library",2023-04-24,Monday,"19:00 - 19:59",0,3,0,3,0,1,1
"Osawatomie Public Library",2023-04-25,Tuesday,"7:00 - 7:59",0,3,0,3,0,1,1
"Osawatomie Public Library",2023-04-25,Tuesday,"9:00 - 9:59",2,0,9,11,1,0,1
"Osawatomie Public Library",2023-04-25,Tuesday,"10:00 - 10:59",2,0,40,42,1,0,1
"Osawatomie Public Library",2023-04-25,Tuesday,"11:00 - 11:59",8,0,5,13,4,0,4
"Osawatomie Public Library",2023-04-25,Tuesday,"12:00 - 12:59",5,0,8,13,2,0,2
"Osawatomie Public Library",2023-04-25,Tuesday,"13:00 - 13:59",0,4,0,4,0,3,3
"Osawatomie Public Library",2023-04-25,Tuesday,"14:00 - 14:59",3,0,5,8,1,0,1
"Osawatomie Public Library",2023-04-25,Tuesday,"15:00 - 15:59",0,0,7,7,0,0,
"Osawatomie Public Library",2023-04-25,Tuesday,"16:00 - 16:59",6,0,11,17,3,0,3
"Osawatomie Public Library",2023-04-25,Tuesday,"17:00 - 17:59",0,0,1,1,0,0,
"Osawatomie Public Library",2023-04-26,Wednesday,"9:00 - 9:59",4,0,19,23,1,0,1
"Osawatomie Public Library",2023-04-26,Wednesday,"10:00 - 10:59",1,0,52,53,1,0,1
"Osawatomie Public Library",2023-04-26,Wednesday,"11:00 - 11:59",1,0,13,14,1,0,1
"Osawatomie Public Library",2023-04-26,Wednesday,"12:00 - 12:59",6,0,7,13,2,0,2
"Osawatomie Public Library",2023-04-26,Wednesday,"13:00 - 13:59",1,0,3,4,1,0,1
"Osawatomie Public Library",2023-04-26,Wednesday,"14:00 - 14:59",3,0,13,16,1,0,1
"Osawatomie Public Library",2023-04-26,Wednesday,"15:00 - 15:59",10,2,2,14,5,2,5
"Osawatomie Public Library",2023-04-26,Wednesday,"16:00 - 16:59",8,0,10,18,5,0,5
"Osawatomie Public Library",2023-04-26,Wednesday,"17:00 - 17:59",0,1,2,3,0,1,1
"Osawatomie Public Library",2023-04-27,Thursday,"7:00 - 7:59",0,1,0,1,0,1,1
"Osawatomie Public Library",2023-04-27,Thursday,"8:00 - 8:59",1,2,1,4,1,1,1
"Osawatomie Public Library",2023-04-27,Thursday,"9:00 - 9:59",4,0,29,33,2,0,2
"Osawatomie Public Library",2023-04-27,Thursday,"10:00 - 10:59",3,0,14,17,2,0,2
"Osawatomie Public Library",2023-04-27,Thursday,"11:00 - 11:59",1,1,6,8,1,1,2
"Osawatomie Public Library",2023-04-27,Thursday,"12:00 - 12:59",20,3,12,35,4,1,4
"Osawatomie Public Library",2023-04-27,Thursday,"13:00 - 13:59",10,0,9,19,2,0,2
"Osawatomie Public Library",2023-04-27,Thursday,"14:00 - 14:59",14,0,6,20,6,0,6
"Osawatomie Public Library",2023-04-27,Thursday,"15:00 - 15:59",6,0,1,7,3,0,3
"Osawatomie Public Library",2023-04-27,Thursday,"16:00 - 16:59",7,1,5,13,3,1,4
"Osawatomie Public Library",2023-04-27,Thursday,"17:00 - 17:59",6,0,4,10,5,0,5
"Osawatomie Public Library",2023-04-28,Friday,"6:00 - 6:59",0,2,0,2,0,1,1
"Osawatomie Public Library",2023-04-28,Friday,"8:00 - 8:59",0,0,4,4,0,0,
"Osawatomie Public Library",2023-04-28,Friday,"9:00 - 9:59",14,1,24,39,3,1,4
"Osawatomie Public Library",2023-04-28,Friday,"10:00 - 10:59",8,3,31,42,4,1,5
"Osawatomie Public Library",2023-04-28,Friday,"11:00 - 11:59",6,0,4,10,3,0,3
"Osawatomie Public Library",2023-04-28,Friday,"12:00 - 12:59",4,0,1,5,1,0,1
"Osawatomie Public Library",2023-04-28,Friday,"13:00 - 13:59",4,0,5,9,2,0,2
"Osawatomie Public Library",2023-04-28,Friday,"14:00 - 14:59",1,0,3,4,1,0,1
"Osawatomie Public Library",2023-04-28,Friday,"15:00 - 15:59",0,0,2,2,0,0,
"Osawatomie Public Library",2023-04-28,Friday,"16:00 - 16:59",3,0,6,9,2,0,2
"Osawatomie Public Library",2023-04-29,Saturday,"9:00 - 9:59",0,2,2,4,0,1,1
"Osawatomie Public Library",2023-04-29,Saturday,"10:00 - 10:59",11,0,22,33,3,0,3
"Osawatomie Public Library",2023-04-29,Saturday,"11:00 - 11:59",2,0,2,4,1,0,1
"Osawatomie Public Library",2023-04-29,Saturday,"12:00 - 12:59",18,1,4,23,3,1,4
"Osawatomie Public Library",2023-04-29,Saturday,"13:00 - 13:59",4,2,2,8,1,1,1
"Oskaloosa Public Library",2023-04-01,Saturday,"8:00 - 8:59",0,0,1,1,0,0,
"Oskaloosa Public Library",2023-04-01,Saturday,"9:00 - 9:59",5,0,1,6,2,0,2
"Oskaloosa Public Library",2023-04-01,Saturday,"10:00 - 10:59",18,0,3,21,4,0,4
"Oskaloosa Public Library",2023-04-01,Saturday,"11:00 - 11:59",6,1,6,13,4,1,4
"Oskaloosa Public Library",2023-04-01,Saturday,"12:00 - 12:59",3,0,5,8,2,0,2
"Oskaloosa Public Library",2023-04-03,Monday,"7:00 - 7:59",0,1,0,1,0,1,1
"Oskaloosa Public Library",2023-04-03,Monday,"8:00 - 8:59",0,3,0,3,0,1,1
"Oskaloosa Public Library",2023-04-03,Monday,"10:00 - 10:59",2,0,17,19,2,0,2
"Oskaloosa Public Library",2023-04-03,Monday,"11:00 - 11:59",3,0,3,6,2,0,2
"Oskaloosa Public Library",2023-04-03,Monday,"12:00 - 12:59",2,0,5,7,1,0,1
"Oskaloosa Public Library",2023-04-03,Monday,"13:00 - 13:59",3,1,21,25,2,1,3
"Oskaloosa Public Library",2023-04-03,Monday,"14:00 - 14:59",4,0,0,4,3,0,3
"Oskaloosa Public Library",2023-04-03,Monday,"15:00 - 15:59",4,0,3,7,3,0,3
"Oskaloosa Public Library",2023-04-03,Monday,"16:00 - 16:59",0,0,3,3,0,0,
"Oskaloosa Public Library",2023-04-03,Monday,"17:00 - 17:59",0,0,6,6,0,0,
"Oskaloosa Public Library",2023-04-04,Tuesday,"10:00 - 10:59",1,1,4,6,1,1,1
"Oskaloosa Public Library",2023-04-04,Tuesday,"11:00 - 11:59",8,0,16,24,3,0,3
"Oskaloosa Public Library",2023-04-04,Tuesday,"12:00 - 12:59",3,0,10,13,2,0,2
"Oskaloosa Public Library",2023-04-04,Tuesday,"13:00 - 13:59",5,0,2,7,3,0,3
"Oskaloosa Public Library",2023-04-04,Tuesday,"14:00 - 14:59",0,0,6,6,0,0,
"Oskaloosa Public Library",2023-04-04,Tuesday,"15:00 - 15:59",3,0,5,8,2,0,2
"Oskaloosa Public Library",2023-04-04,Tuesday,"16:00 - 16:59",1,0,0,1,1,0,1
"Oskaloosa Public Library",2023-04-04,Tuesday,"17:00 - 17:59",0,0,2,2,0,0,
"Oskaloosa Public Library",2023-04-05,Wednesday,"10:00 - 10:59",1,0,21,22,1,0,1
"Oskaloosa Public Library",2023-04-05,Wednesday,"11:00 - 11:59",1,0,5,6,1,0,1
"Oskaloosa Public Library",2023-04-05,Wednesday,"12:00 - 12:59",3,0,0,3,2,0,2
"Oskaloosa Public Library",2023-04-05,Wednesday,"13:00 - 13:59",1,0,0,1,1,0,1
"Oskaloosa Public Library",2023-04-05,Wednesday,"14:00 - 14:59",3,0,18,21,3,0,3
"Oskaloosa Public Library",2023-04-05,Wednesday,"15:00 - 15:59",2,0,14,16,2,0,2
"Oskaloosa Public Library",2023-04-05,Wednesday,"16:00 - 16:59",1,0,0,1,1,0,1
"Oskaloosa Public Library",2023-04-05,Wednesday,"17:00 - 17:59",0,0,2,2,0,0,
"Oskaloosa Public Library",2023-04-05,Wednesday,"18:00 - 18:59",0,0,1,1,0,0,
"Oskaloosa Public Library",2023-04-06,Thursday,"9:00 - 9:59",1,0,8,9,1,0,1
"Oskaloosa Public Library",2023-04-06,Thursday,"10:00 - 10:59",3,0,3,6,2,0,2
"Oskaloosa Public Library",2023-04-06,Thursday,"11:00 - 11:59",6,0,4,10,4,0,4
"Oskaloosa Public Library",2023-04-06,Thursday,"12:00 - 12:59",2,0,2,4,2,0,2
"Oskaloosa Public Library",2023-04-06,Thursday,"13:00 - 13:59",0,0,1,1,0,0,
"Oskaloosa Public Library",2023-04-06,Thursday,"14:00 - 14:59",1,8,1,10,1,1,2
"Oskaloosa Public Library",2023-04-06,Thursday,"15:00 - 15:59",5,0,8,13,5,0,5
"Oskaloosa Public Library",2023-04-06,Thursday,"16:00 - 16:59",4,1,8,13,2,1,3
"Oskaloosa Public Library",2023-04-06,Thursday,"17:00 - 17:59",0,2,6,8,0,1,1
"Oskaloosa Public Library",2023-04-06,Thursday,"18:00 - 18:59",0,0,1,1,0,0,
"Oskaloosa Public Library",2023-04-07,Friday,"9:00 - 9:59",4,0,11,15,2,0,2
"Oskaloosa Public Library",2023-04-07,Friday,"10:00 - 10:59",7,0,18,25,2,0,2
"Oskaloosa Public Library",2023-04-07,Friday,"11:00 - 11:59",8,0,15,23,3,0,3
"Oskaloosa Public Library",2023-04-07,Friday,"12:00 - 12:59",3,0,9,12,3,0,3
"Oskaloosa Public Library",2023-04-07,Friday,"13:00 - 13:59",4,0,5,9,3,0,3
"Oskaloosa Public Library",2023-04-07,Friday,"14:00 - 14:59",3,3,14,20,2,2,2
"Oskaloosa Public Library",2023-04-07,Friday,"15:00 - 15:59",0,0,9,9,0,0,
"Oskaloosa Public Library",2023-04-07,Friday,"16:00 - 16:59",0,1,19,20,0,1,1
"Oskaloosa Public Library",2023-04-08,Saturday,"10:00 - 10:59",2,1,2,5,2,1,3
"Oskaloosa Public Library",2023-04-08,Saturday,"11:00 - 11:59",2,0,8,10,2,0,2
"Oskaloosa Public Library",2023-04-08,Saturday,"12:00 - 12:59",2,1,16,19,1,1,2
"Oskaloosa Public Library",2023-04-09,Sunday,"17:00 - 17:59",0,3,0,3,0,1,1
"Oskaloosa Public Library",2023-04-10,Monday,"6:00 - 6:59",0,1,0,1,0,1,1
"Oskaloosa Public Library",2023-04-10,Monday,"9:00 - 9:59",2,0,8,10,1,0,1
